-0.032419,-0.16477,0.0031166,-0.0068686,0.0064488,-0.020738,0.015633,-0.034373,-0.019216,-0.058204,0.97549,-0.025977,-0.03294,-0.06431,-0.049802,-0.036439,-0.011317,-0.0011751,0.0035853,-0.011317,-0.037094,0.009488,-0.049802,-0.018118,-0.011317,-0.011317
-0.063406,-0.14095,0.074369,-0.020748,-0.0099725,-0.0050493,0.027512,-0.039377,-0.0046789,-0.055543,-0.017633,0.97521,-0.023699,-0.046269,-0.035832,-0.026217,-0.034186,-0.020802,-0.0055444,-0.034186,-0.042495,0.016697,-0.035832,-0.0091001,-0.034186,-0.034186
-0.043571,-0.22145,0.0041888,-0.0092314,0.0086672,-0.027872,0.021011,-0.046197,-0.025827,-0.078227,-0.03294,-0.034913,0.95573,-0.086433,-0.066935,-0.048975,-0.01521,-0.0015793,0.0048187,-0.01521,-0.049855,0.012752,-0.066935,-0.024351,-0.01521,-0.01521
-0.085066,-0.43235,0.0081779,-0.018023,0.016921,-0.054415,0.041021,-0.090192,-0.050422,-0.15273,-0.06431,-0.068162,-0.086433,0.83125,-0.13068,-0.095615,-0.029696,-0.0030834,0.0094078,-0.029696,-0.097334,0.024896,-0.13068,-0.047541,-0.029696,-0.029696
-0.065876,-0.33482,0.0063331,-0.013957,0.013104,-0.04214,0.031767,-0.069846,-0.039048,-0.11827,-0.049802,-0.052785,-0.066935,-0.13068,0.8988,-0.074046,-0.022997,-0.0023878,0.0072855,-0.022997,-0.075377,0.01928,-0.1012,-0.036817,-0.022997,-0.022997
-0.0482,-0.24498,0.0046338,-0.010212,0.009588,-0.030832,0.023243,-0.051105,-0.02857,-0.086537,-0.036439,-0.038622,-0.048975,-0.095615,-0.074046,0.94582,-0.016826,-0.0017471,0.0053306,-0.016826,-0.055151,0.014107,-0.074046,-0.026938,-0.016826,-0.016826
-0.13899,0.067758,0.30489,-0.060681,-0.068792,0.062718,0.053943,-0.028449,0.058116,-0.00062401,0.024309,-0.0002785,0.032672,0.063786,0.049397,0.036143,0.90002,-0.084051,-0.038246,-0.099983,-0.030701,0.032738,0.049397,0.034776,-0.099983,-0.099983
-0.33198,0.15372,0.18099,-0.064568,-0.16127,0.0085683,-0.0015457,-0.051021,0.0079397,-0.039387,0.0077083,-0.017578,0.01036,0.020226,0.015664,0.011461,-0.10639,0.85898,-0.089661,-0.10639,-0.055061,-0.00093808,0.015664,-0.056938,-0.10639,-0.10639
-0.25736,0.11775,0.045148,-0.036079,-0.12449,-0.017918,-0.023872,-0.036609,-0.016603,-0.037123,-0.0027807,-0.016568,-0.0037373,-0.0072966,-0.0056506,-0.0041344,-0.059446,-0.098938,0.93079,-0.059446,-0.039508,-0.014488,-0.0056506,-0.068485,-0.059446,-0.059446
-0.13899,0.067758,0.30489,-0.060681,-0.068792,0.062718,0.053943,-0.028449,0.058116,-0.00062401,0.024309,-0.0002785,0.032672,0.063786,0.049397,0.036143,-0.099983,-0.084051,-0.038246,0.90002,-0.030701,0.032738,0.049397,0.034776,-0.099983,-0.099983
-0.12434,-0.16208,0.18889,-0.045299,-0.033797,0.012489,0.052018,-0.059656,0.011573,-0.07216,-0.015472,-0.032205,-0.020795,-0.040598,-0.03144,-0.023004,-0.074638,-0.052461,-0.01879,-0.074638,0.93562,0.031571,-0.03144,-0.0012388,-0.074638,-0.074638
-0.10367,0.044907,-0.15206,0.010469,-0.049202,-0.051155,-0.05018,-0.0094808,-0.047402,-0.026744,-0.016785,-0.011936,-0.022559,-0.044044,-0.034108,-0.024956,0.01725,-0.021273,-0.027355,0.01725,-0.010231,0.96955,-0.034108,-0.071141,0.01725,0.01725
-0.065876,-0.33482,0.0063331,-0.013957,0.013104,-0.04214,0.031767,-0.069846,-0.039048,-0.11827,-0.049802,-0.052785,-0.066935,-0.13068,-0.1012,-0.074046,-0.022997,-0.0023878,0.0072855,-0.022997,-0.075377,0.01928,0.8988,-0.036817,-0.022997,-0.022997
-0.33167,-0.072268,-0.11523,-0.024361,-0.1322,-0.089821,-0.048341,-0.078618,-0.08323,-0.12565,-0.049042,-0.056077,-0.065913,-0.12869,-0.099656,-0.072916,-0.040139,-0.095006,-0.0735,-0.040139,-0.084843,-0.029339,-0.099656,0.85648,-0.040139,-0.040139
-0.13899,0.067758,0.30489,-0.060681,-0.068792,0.062718,0.053943,-0.028449,0.058116,-0.00062401,0.024309,-0.0002785,0.032672,0.063786,0.049397,0.036143,-0.099983,-0.084051,-0.038246,-0.099983,-0.030701,0.032738,0.049397,0.034776,0.90002,-0.099983
-0.13899,0.067758,0.30489,-0.060681,-0.068792,0.062718,0.053943,-0.028449,0.058116,-0.00062401,0.024309,-0.0002785,0.032672,0.063786,0.049397,0.036143,-0.099983,-0.084051,-0.038246,-0.099983,-0.030701,0.032738,0.049397,0.034776,-0.099983,0.90002
