-0.0087206,-0.31874,-0.049834,-0.21152,-0.038046,-0.91789,-0.06821,-0.049834
-0.006515,-0.23812,-0.19352,-0.8214,-0.14774,0.31886,-0.26488,-0.19352
-0.0052927,-0.19345,0.96976,-0.12838,-0.023091,0.049834,-0.041397,-0.030245
-0.022465,-0.82109,-0.12838,0.4551,-0.098009,0.21152,-0.17571,-0.12838
-0.0040407,-0.14769,-0.023091,-0.098009,0.98237,0.038046,-0.031605,-0.023091
-0.99963,0.02735,0,0,0,0,0,0
-0.0072443,-0.26478,-0.041397,-0.17571,-0.031605,0.06821,0.94334,-0.041397
-0.0052927,-0.19345,-0.030245,-0.12838,-0.023091,0.049834,-0.041397,0.96976
