-0.031456,0.26657,0.26539,-0.20239,-0.83604,-0.34292
-0.025507,0.21615,-0.9519,-0.045668,-0.20845,-0.031153
-0.99311,-0.11719,1.26e-16,0,0,-2.7756e-17
-0.024016,0.20352,0.032098,0.96724,-0.13669,-0.052362
-0.10039,0.85076,0.11462,-0.13582,0.43316,-0.21662
-0.037923,0.32137,0.09634,-0.054385,-0.22644,0.91201
