-0.37403,-0.4228,-0.037548,-0.0080441,0.82454
0.75892,-0.6511,-0.0016211,-0.0003116,0.010317
-0.23484,-0.2793,0.90679,0.035789,-0.2081
-0.20464,-0.24187,-0.21292,0.89825,-0.21778
0.43258,0.51069,0.36193,0.43795,0.47884
