0.00030725,0.001154,2.5839e-17,0.0053551,1.3339e-17,-4.2159e-17,-0.037009,0.16143,-4.4406e-16,-0.079095,0.006624,-0.009665,0.37962,-0.047609,1.8546e-15,0.38295,-0.10958,0.0020473,8.2504e-16,0,0.00088813,8.3224e-17,0.00023034,0.0054589,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0.81307
0.0011764,0.0043629,-2.7134e-18,0.0055345,2.5662e-17,-4.6547e-16,-0.073524,0.28902,-1.136e-15,-0.13887,0.000624,-7.4152e-05,-0.077501,0.01758,4.1603e-16,-0.012832,0.23029,0.0026504,2.4897e-15,1.7764e-15,0.00065256,-4.8751e-17,0.00012194,0.28267,-0.41785,0.62752,-0.082117,0.27107,-0.12736,0.14352,0.10499,-0.041407,-0.037702,-0.046516,-0.0697,-0.020988,0.039431,0.02595,0.023418,-0.0070188,-0.045583,-0.035016,0.019089,-0.052564,0.058398,-0.031705,-0.098734,-0.04836,0.028662,-0.0069658,0.048923,-0.022666,0.0010187,0.015547,-0.062362,0.015096,-0.04524,0.011945,0.0098661,0.01886,-0.0062976,-0.014816,0.039984,0.0048874,-0.054367,-0.033366,0.052619,-0.0018978
-2.498e-16,-4.4409e-16,-0.0077799,3.8858e-16,0.017345,-0.27149,-1.2212e-15,-8.8818e-16,0.22383,9.8532e-16,4.4114e-15,-1.6727e-15,1.9706e-15,-1.936e-15,-0.12786,-4.9726e-15,1.3279e-15,-1.7596e-14,0.42194,0.10303,3.6601e-14,-0.040221,-3.009e-14,-0.34866,-0.089479,0.03752,-0.63357,0.065803,0.17752,-0.12804,0.078511,-0.14144,0.0049771,-0.069749,-0.13847,0.03159,0.030609,8.4934e-05,-0.031424,0.046532,-0.048746,0.071809,-0.059636,0.057767,-0.027858,0.025011,0.048185,0.004849,-0.055716,-0.032652,-0.0068812,0.034906,-0.020899,-0.021268,-0.0045627,-0.031744,0.024664,-0.00075982,-0.0036531,0.011481,-0.01891,0.015195,-0.026815,0.022492,-0.012393,0.031624,-0.0043169,0.0023409
0.0065902,0.0014763,2.7743e-17,-0.00022952,-2.8208e-17,-2.2353e-16,0.264,0.075233,-4.375e-16,0.013069,-0.3518,-0.028623,-0.015526,-0.12519,7.848e-16,0.0021303,0.0022747,0.11547,1.3102e-15,5.2789e-14,-0.19262,2.3994e-16,0.053357,-0.12486,-0.026381,-0.14272,-0.12023,-0.0529,-0.52216,0.29048,-0.26906,-0.13671,0.119,0.035428,-0.022313,0.02973,0.15537,-0.052057,0.025857,0.03029,-0.031774,-0.001367,-0.055466,0.13456,-0.0445,0.10336,-0.076297,-0.006773,-0.018512,-0.029787,0.17962,-0.033687,0.063409,-0.0161,-0.10795,-0.063681,0.00024115,-0.013599,0.023934,0.084013,0.0052018,-0.044772,0.10119,0.032306,-0.041773,-0.01192,0.25498,0.00083831
0.0034155,0.0011269,-1.1127e-16,-0.00014449,1.9877e-17,6.2223e-16,0.13743,0.037781,6.4148e-16,0.0048205,0.049804,0.42065,0.014252,0.040726,1.2607e-16,0.0016276,0.0041917,-0.27697,-5.7174e-15,-2.8286e-14,0.035292,7.8505e-16,0.010527,0.38529,-0.34026,-0.095187,-0.065469,-0.41969,0.23361,-0.070322,-0.14191,-0.1333,0.15871,0.083685,0.069284,0.0031883,0.065322,-0.029755,-0.060757,0.074561,-0.078348,0.050201,-0.049963,0.16046,-0.073728,0.15576,0.069173,0.028756,-0.048934,-0.041879,0.069999,0.016477,0.022431,-0.050813,-0.062125,-0.088833,0.012371,-0.021195,0.05369,0.084296,-0.071166,0.010742,-0.03589,0.049735,-0.027272,0.0213,0.025213,-0.0025868
0,0,-0.0061667,-1.7347e-18,0.025562,-0.26004,4.4409e-16,-2.7756e-17,0.20378,-1.7764e-15,-1.6272e-15,-4.4409e-16,-5.5511e-16,3.2752e-15,0.3207,-2.7756e-16,-6.0368e-16,5.316e-15,-0.17296,-0.024169,-2.3291e-15,0.0057319,-6.0215e-16,-0.0017984,0.0054167,0.048359,0.080166,0.05716,-0.044609,-0.0020672,-0.11152,0.0051621,0.069244,-0.61431,0.20501,0.10749,0.18431,-0.085467,-0.062537,0.20006,-0.18793,0.13037,0.053402,-0.056366,0.045763,0.13592,0.12017,0.096956,0.013812,0.018314,-0.14527,-0.0025752,0.046231,0.02988,0.14006,0.011097,0.14522,-0.023793,-0.094706,-0.0066809,-0.076707,0.00090746,-0.13357,0.016558,0.069473,0.043579,0.027166,1.2074e-05
6.1664e-19,2.1481e-18,-0.0037489,-1.7839e-18,0.01156,-0.22152,8.8818e-16,1.6653e-16,-0.22762,1.8319e-15,2.3112e-16,9.3935e-16,2.2204e-16,-1.5821e-15,-0.066383,-1.6653e-16,-1.4641e-15,-1.2096e-14,-0.079765,0.18983,4.2694e-14,0.094746,2.6841e-15,-0.064306,-0.15975,0.026274,-0.090974,-0.20206,-0.24698,0.032622,-0.20372,0.085033,-0.082151,0.19056,-0.0059749,-0.048592,0.047652,0.055192,-0.20666,-0.01371,-0.14841,-0.10784,-0.034903,-0.068333,0.38765,-0.20805,0.19796,0.12389,-0.12873,-0.089163,-0.35773,0.011147,-0.0041932,-0.068854,0.049117,0.14623,0.056077,0.08574,0.054015,-0.11271,0.039203,0.039547,-0.099326,-0.064301,0.010124,-0.062322,-0.20796,0.00043175
0.0011552,0.0042839,-1.143e-17,0.0054343,3.4414e-18,-4.0631e-17,-0.072194,0.28379,-5.5785e-16,-0.13635,0.00061271,-7.281e-05,-0.076099,0.017262,-6.7921e-16,-0.012599,0.22612,0.0026024,-1.2018e-15,1.0304e-15,0.00064075,1.0529e-15,0.00011974,-0.17258,0.021577,-0.14191,0.16242,-0.25571,0.063537,0.24558,0.026602,-0.064205,-0.12942,-0.18463,-0.21116,0.15817,-0.24554,-0.05068,-0.12924,0.026681,-0.19785,0.21893,-0.0029836,-0.010258,-0.02553,-0.10086,-0.15363,-0.15025,-0.086474,-0.16589,0.14909,0.01639,0.010682,0.071012,-0.10576,-0.20309,0.045464,0.065638,0.033022,-0.24237,-0.018141,0.0874,0.02578,-0.029587,-0.11472,0.014472,-0.27896,0.0011587
7.443e-05,0.00028388,-1.735e-17,0.0025003,1.3667e-17,2.5892e-17,-0.010161,0.045456,2.2771e-16,-0.015929,0.0032256,-0.0052649,0.27187,-0.042289,-2.4975e-16,-0.29397,0.015554,-0.00025441,-6.2552e-16,-1.027e-15,-5.8379e-06,-2.309e-15,1.2054e-05,0.12831,0.017184,-0.085912,-0.096229,0.13598,-0.13352,-0.18334,-0.005313,0.18193,0.36675,0.0015663,-0.065992,0.22641,-0.15678,-0.069691,0.2333,-0.071419,-0.38087,-0.19229,0.0036405,0.016513,-0.13062,0.078086,-0.11369,-0.033354,0.019403,-0.12524,-0.1722,-0.032064,-0.041846,-0.035548,-0.026103,-0.12857,-0.074142,0.019308,0.047977,-0.017412,0.174,-0.18444,0.00062854,-0.14089,0.021746,-0.001123,-0.20008,-0.00086145
5.3611e-19,2.2789e-18,-0.0039371,-1.8641e-18,0.012141,-0.23265,2.6005e-16,-6.9145e-17,-0.23905,1.2108e-15,2.2204e-16,-2.2204e-16,-1.0061e-16,-2.276e-15,-0.069716,-1.8735e-16,-1.6653e-15,-1.4336e-14,-0.08377,0.19936,4.8954e-14,0.099504,7.0636e-16,-0.057404,0.23367,0.18406,0.18467,0.090987,0.14416,-0.023439,0.042447,-0.043285,0.27896,-0.018349,-0.2028,-0.21618,0.20081,-0.050852,0.27395,0.14684,0.068839,0.070554,-0.12835,0.17332,0.20108,0.16363,0.020752,0.12221,-0.153,-0.10964,0.21236,0.017552,0.11024,-0.071118,-0.1246,-0.036243,0.099344,-0.021145,0.05466,0.067217,0.090564,0.027236,0.073656,0.099413,-0.087027,0.094109,-0.22396,0.00038541
