0.0037881,2.3072e-16,-6.8853e-05,0.0012699,8.1692e-05,-0.0080086,0.011955,-0.0090433,0.0025726,-0.0035077,0.0055935,-0.047049,0.014577,0.084192,-3.3307e-15,0.35063,0.1057,1.5807e-14,-0.088332,-0.01,-0.03989,0.021428,0.020459,-0.017492,-0.012657,0.013965,0.028077,-0.40426,0.091085,-0.066866,1.6653e-15,-0.016817,-0.014586,0.016776,0.021858,-0.0031161,0.0048437,0.0014042,-0.0037452,0.0051342,-0.050938,-0.07444,0.017214,-0.0004424,-0.057417,-0.044393,-0.003377,-0.00071579,-0.055411,0.014643,-0.012922,0.030365,0.019176,-0.0049825,0.0058272,-0.0050832,-0.018685,0.0017268,0.0080775,-0.0072354,-0.0052497,0.0014202,-0.0082321,-0.0061576,-0.007689,0.0013312,0.0012261,-0.0012789,-0.00447,0.0067475,0.0023228,-0.0033503,0.0064941,0.0018127,0.0014931,-0.003676,0.00023426,0.0017587,3.4284e-93,0.80456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0045151,-1.1493e-17,0.0043993,-0.069376,0.00027666,0.061887,-0.056999,0.11938,-0.082835,-0.079095,0.16883,-0.08412,0.021211,-0.095258,4.5797e-16,0.02301,0.01886,4.2327e-16,0.068508,0.014068,-0.038032,0.010203,-0.0011892,0.020053,0.11018,-0.028026,0.14266,-0.0093437,-0.13406,-0.044938,4.8355e-16,-0.20986,0.14932,-0.067288,0.081303,-0.096182,0.079852,-0.049709,-0.10991,0.0046261,0.0014638,-0.079555,0.059237,-0.0021184,-0.10169,-0.077279,0.029642,0.027842,-0.09108,-0.028983,0.030085,0.053801,0.068819,-0.011932,0.063415,-0.053331,-0.11494,0.060175,-0.019612,-0.058198,0.0096197,-0.0084661,-0.053202,0.095407,0.045392,0.088359,-0.0052175,0.11156,-0.043996,0.17226,0.055325,0.12723,-0.069179,-0.092244,-0.0088215,0.097122,0.027811,0.050963,-0.010569,-0.032312,-0.018396,-0.010556,0.00071476,-0.0060943,0.013664,0.02741,-0.010167,0.014578,0.0096324,-0.054239,0.031449,0.0021344,-0.011673,0.012395,0.0020965,-0.32146,0.0019206,-0.01467,-0.025425,0.0089308,-0.034802,0.0020965,-0.0075594,0.017647,0.074928,-0.054239,0.018539,0.026078,-0.021273,-0.0032741,0.0096324,0.0055263,-0.011673,0.033546,-0.054239,0.035936,-0.018396,0.0030725,0.018516,0.0043835,-0.015156,-0.042889,-0.011673,0.063761,-0.036676,-0.0032741,0.052724,-0.0068204,0.0080862,-0.018396,-0.0080337,-0.0071869,0.018516,0.066347,-0.0075594,0.00071476,-0.010167,0.0089308,-0.011673,-0.010167,0.027922,0.018516,-0.0069649,-0.02728,-0.0032741,-0.03156,0.00071476,0.0075709,-0.0069649,0.018516,-0.039038,0.033681,-0.63381,0.028937,-0.010556,0.0030725,0.025826,0.016168,0.018516,0.0033278,-0.03156,-0.011673,-0.066575,0.0051078,-0.026035,0.006155,-0.011673,-0.0034602,-0.011673,-0.0060943
0.0011083,3.9573e-18,-0.00020454,-0.0013612,-9.0829e-05,0.00040004,-0.018331,0.010194,-0.014812,-0.06345,0.033319,0.00041218,-0.020434,-0.061343,6.6613e-16,-0.059932,0.14463,7.4194e-15,-0.15126,-0.02573,0.090678,-0.0025819,-0.028814,-0.022075,-0.019132,-0.029125,0.012272,-0.0020997,0.0037636,-0.0037162,2.0047e-16,0.023503,-0.0075895,-0.0001217,0.0011084,0.0075459,-0.0016046,0.0025784,-0.0034418,0.012491,0.014663,0.073639,-0.082886,0.56821,-0.39038,-0.036137,-0.27484,-0.12285,0.22375,-0.22226,0.12522,-0.10159,0.11865,-0.072255,-0.0020487,0.014061,-0.050204,-0.017301,0.023535,0.024668,-0.01041,0.061631,0.094526,0.061547,0.041181,0.022034,0.022086,0.047945,-0.04928,-0.0041895,0.016016,-0.04128,0.016702,0.062077,0.0038297,-0.0094552,-0.020862,-0.025788,-0.011571,0.00063774,-0.0019599,-0.042087,0.066487,0.017834,0.035412,0.038123,-0.0022579,0.0023778,-0.002608,0.0043555,-0.0018055,-0.011711,0.015075,-0.0025226,0.023654,-0.028999,0.022799,-0.012036,0.053667,0.014157,0.055509,0.023654,-0.010452,0.040941,0.010196,0.0043555,-0.050278,0.02986,-0.0021126,0.0081687,-0.002608,-0.25114,0.015075,0.036095,0.0043555,-0.10128,-0.0019599,-0.011356,-0.057594,-0.008653,0.02402,-0.012932,0.015075,0.095623,-0.047418,0.0081687,0.015271,0.019741,-0.04503,-0.0019599,-0.031613,0.0052498,-0.057594,0.052296,-0.010452,0.066487,-0.0022579,0.014157,0.015075,-0.0022579,-0.0041579,-0.057594,-0.084875,-0.0068292,0.0081687,-0.017136,0.066487,-0.0080068,-0.084875,-0.057594,-0.018982,0.01783,0.040028,0.042091,-0.042087,-0.011356,-0.010705,0.034947,-0.057594,-0.025827,-0.017136,0.015075,0.034572,0.013142,-0.002379,0.024251,0.015075,-0.014632,0.015075,0.017834
9.8337e-05,-7.5894e-19,0.0054356,0.00082176,0.0018768,-0.0069151,-0.0032589,0.0095036,-0.015965,0.022276,-0.033115,-0.014856,-0.04367,0.080341,2.7409e-16,-0.051647,0.23209,5.4193e-15,0.18537,-0.1234,-0.068412,-0.14344,0.018515,-0.0027315,-0.022482,0.0015288,0.013845,-0.0026071,0.016297,0.01644,6.9649e-16,0.0037791,0.02757,0.031088,-0.0012078,0.0059372,-0.014712,0.0065121,-0.014802,0.0083888,-0.11122,0.057639,0.097698,-0.29267,0.19115,0.004362,-0.56035,-0.31191,-0.053097,-0.045679,0.24389,0.29222,0.07478,0.14142,0.061732,-0.050857,-0.0073239,0.029255,0.029524,0.042935,-0.035452,0.0050075,-0.050713,0.021452,0.030908,-0.054998,-0.0071925,0.087071,-0.053343,-0.0083321,0.031756,0.011297,-0.023901,0.015089,-0.001976,-0.032664,0.014646,0.024993,-0.015412,-0.0048385,-0.014835,-0.038425,0.012033,0.0050871,0.044472,0.01535,-0.014251,0.02914,0.0010767,0.00059052,0.032857,-0.0053094,0.0059589,0.0018564,0.035308,-0.026155,0.035606,-0.05419,-0.020631,0.0030383,0.051385,0.035308,-0.0022687,-0.046916,0.02366,0.00059052,0.045477,0.0089464,0.041348,0.030054,0.0010767,-0.047994,0.0059589,-0.014627,0.00059052,-0.018165,-0.014835,-0.005019,-0.062111,-0.0027824,0.07771,-0.022196,0.0059589,0.016697,0.010396,0.030054,0.040949,0.053955,-0.03188,-0.014835,-0.033109,0.024889,-0.062111,-0.015939,-0.0022687,0.012033,-0.014251,0.0030383,0.0059589,-0.014251,0.014281,-0.062111,0.042132,0.0086837,0.030054,-0.022481,0.012033,-0.0033428,0.042132,-0.062111,-0.056736,0.053005,0.035005,0.041079,-0.038425,-0.005019,0.035301,0.043478,-0.062111,-0.028906,-0.022481,0.0059589,0.012547,0.029289,0.043467,0.026987,0.0059589,-0.00018355,0.0059589,0.0050871
9.8337e-05,3.1984e-18,0.0054356,0.00082176,0.0018768,-0.0069151,-0.0032589,0.0095036,-0.015965,0.022276,-0.033115,-0.014856,-0.04367,0.080341,2.5674e-16,-0.051647,0.23209,5.5182e-15,0.18537,-0.1234,-0.068412,-0.14344,0.018515,-0.0027315,-0.022482,0.0015288,0.013845,-0.0026071,0.016297,0.01644,7.5146e-16,0.0037791,0.02757,0.031088,-0.0012078,0.0059372,-0.014712,0.0065121,-0.014802,0.0083888,-0.11162,0.22111,-0.20863,0.34454,0.01317,0.32203,0.41514,-0.13811,-0.067931,0.16198,-0.010889,0.31751,-0.061441,0.11989,0.11466,-0.1077,-0.069926,-0.0064121,0.065866,0.0089727,-0.0067004,0.087081,-0.15733,0.12096,-0.056717,-0.16742,0.0041991,0.02237,0.0030661,-0.0023118,0.016895,-0.027832,0.028296,-0.044222,0.020618,0.0086276,0.00093475,-0.018929,-0.022706,0.015761,-0.0014928,-0.09725,0.030725,0.023704,0.012465,-0.011284,-0.01207,-0.083839,0.00063705,-0.037972,-0.010906,-0.0038691,0.0025844,0.0065167,0.0033174,0.0084372,0.0030045,0.00022932,-0.030767,-0.0014942,0.0054038,0.0033174,0.0012371,0.01296,0.01443,-0.037972,0.0083928,0.00013639,0.03165,0.01131,0.00063705,0.094753,0.0025844,-0.015143,-0.037972,-0.0018146,-0.0014928,-0.0034539,0.0042324,-0.0030581,-0.024878,-0.026129,0.0025844,0.0080485,-0.019535,0.01131,0.018514,0.017424,0.034402,-0.0014928,0.013091,0.0098468,0.0042324,-0.013473,0.0012371,0.030725,-0.01207,-0.0014942,0.0025844,-0.01207,0.0052721,0.0042324,-0.0068074,-0.024301,0.01131,-0.038188,0.030725,0.00223,-0.0068074,0.0042324,-0.02784,-0.080709,-0.01059,0.01115,-0.09725,-0.0034539,-0.029591,0.0092762,0.0042324,-0.003022,-0.038188,0.0025844,0.01206,-0.034683,0.03407,0.015704,0.0025844,0.024665,0.0025844,0.023704
6.5008e-05,-8.3179e-19,0.0019958,-0.0098994,0.0005124,0.0053355,0.0055894,0.024177,-0.018671,-0.003066,-0.11463,-0.10902,0.17685,-0.15257,9.3285e-16,0.0065782,0.030279,2.8265e-15,0.016471,0.0062559,-0.041335,-0.0083402,-0.026522,-0.0042237,-0.029905,0.011927,-0.063513,0.014246,0.083912,0.028785,-1.0499e-16,-0.045659,-0.02106,0.0093836,0.04802,0.007129,-0.0065797,0.0020156,-0.00034319,0.015337,0.0035514,0.19291,-0.12794,0.18425,-0.082386,-0.30557,-0.38013,0.030021,0.013798,0.38405,-0.22193,-0.13989,-0.26122,0.12367,0.086,-0.081351,0.017759,-0.099311,-0.078636,-0.1248,0.092144,-0.033585,-0.1469,0.012684,0.0176,-0.13961,0.013722,-0.0041593,-0.022595,-0.018144,-0.090027,0.025332,0.018951,-0.050807,-0.0029672,-0.054356,0.0012167,-0.013859,0.0062341,-0.0018058,0.028645,0.0046549,-0.052878,-0.027291,0.013125,-0.013498,-0.0041372,-0.034401,0.0032014,-0.031111,0.018848,0.0074039,-0.016436,-0.0015345,0.019812,0.027059,0.020238,0.021727,-0.096487,-0.011331,-0.12717,0.019812,0.0089564,-0.059453,0.060606,-0.031111,0.058777,-0.016407,0.03135,0.0022925,0.0032014,0.15925,-0.016436,0.053436,-0.031111,0.023723,0.028645,0.0070545,0.045942,0.0070448,-0.064789,-0.0066538,-0.016436,-0.0874,0.059315,0.0022925,0.00709,0.10254,-0.028602,0.028645,0.065842,0.00465,0.045942,-0.031456,0.0089564,-0.052878,-0.0041372,-0.011331,-0.016436,-0.0041372,0.010396,0.045942,0.041527,0.0050833,0.0022925,0.007432,-0.052878,0.0024852,0.041527,0.045942,0.054756,-0.054114,-0.066429,0.04292,0.0046549,0.0070545,0.031244,0.0092049,0.045942,0.0021801,0.007432,-0.016436,-0.039954,-0.0050766,0.035847,0.0080239,-0.016436,-0.0028672,-0.016436,-0.027291
1.1196e-16,-0.00057953,-6.8298e-17,-8.3137e-17,2.448e-16,-5.3498e-16,-6.5533e-17,-1.8848e-15,1.2647e-15,-4.2115e-16,-8.7793e-16,-1.4264e-15,-1.9268e-15,2.4993e-15,0.11323,-3.5279e-15,-4.7854e-15,0.13896,7.6406e-16,-5.5792e-16,3.029e-15,1.537e-15,-2.7434e-18,-4.4559e-16,-2.4774e-16,1.9957e-16,1.0824e-15,4.1642e-15,5.3176e-15,-1.9131e-15,-0.05024,-4.4771e-15,-1.2876e-15,5.4313e-15,-4.0614e-15,-5.4414e-15,1.4469e-15,6.0415e-15,3.9176e-15,2.095e-15,-0.73819,-0.49074,-0.22496,0.18612,0.15762,-0.066019,-0.072146,0.11297,-0.039532,0.065026,0.042885,0.0098092,-0.020006,-0.075079,0.012215,0.0067329,0.038557,-0.031242,-0.00020686,0.035415,-0.010747,-0.064162,0.047317,-0.017669,0.017733,0.063879,0.011737,-0.045282,0.015811,-0.011696,-0.041464,0.022044,-0.023621,-0.027064,-0.013801,0.028431,0.0021905,-0.007142,-0.0035171,-0.080976,0.0009667,0.0045399,0.011836,0.0030543,-0.0045806,-0.0049043,0.00023076,0.011853,-0.00057813,-0.003567,-0.012626,0.00069967,0.0012596,0.00013877,-0.003119,0.013684,-0.0031236,-0.00066729,0.0064144,0.00070594,-0.001957,-0.003119,-0.00041792,0.0061501,-0.00081601,-0.003567,-0.0022921,-0.00081043,-0.0010711,-0.0001187,-0.00057813,0.014724,0.0012596,0.0006836,-0.003567,0.0057942,0.0009667,0.00072732,-0.0041171,4.3165e-05,-0.0038959,0.013431,0.0012596,0.017393,-0.0090738,-0.0001187,-0.0026605,0.01494,0.03112,0.0009667,0.014508,0.00035661,-0.0041171,-0.015273,-0.00041792,0.011836,0.00023076,0.00070594,0.0012596,0.00023076,-0.00052661,-0.0041171,0.0054391,0.0010289,-0.0001187,0.0018706,0.011836,0.0011928,0.0054391,-0.0041171,-0.014889,-0.0027211,0.015798,-0.0083737,0.0045399,0.00072732,-0.0023723,-0.0048906,-0.0041171,0.0091665,0.0018706,0.0012596,-0.011828,0.0015904,-0.00061027,-0.00018216,0.0012596,0.0022464,0.0012596,0.0030543
3.6531e-17,-0.00058979,-5.7079e-17,-7.8689e-17,-3.3701e-17,1.9108e-17,8.0813e-17,-7.0117e-17,1.9427e-17,-1.7977e-17,-2.0199e-16,8.4401e-17,-2.5524e-15,-3.7055e-16,0.11523,-2.0218e-15,-5.9495e-15,0.14142,3.7681e-15,3.4172e-16,7.3414e-16,1.1873e-15,-3.5006e-16,-3.4971e-16,-1.7091e-17,-4.9629e-16,4.2265e-16,-9.9709e-16,1.4966e-15,-2.5017e-15,-0.051129,-1.5572e-16,-5.2491e-16,1.2087e-15,4.2611e-16,1.0146e-15,-2.369e-16,-1.3555e-15,1.2308e-16,1.0074e-16,-0.0047083,-0.18234,0.14447,-0.16137,-0.33374,-0.22434,0.23104,0.2072,-0.015588,0.10375,0.082879,0.005153,-0.17351,0.35947,0.085992,-0.047876,0.07878,-0.049866,-0.17977,0.02353,-0.13928,0.20072,-0.0067443,0.11216,0.11495,-0.059726,0.025255,0.089169,-0.20916,-0.0076922,0.043713,-0.082698,0.051094,0.10351,0.065291,-0.084361,-0.039938,-0.027793,-0.015832,-0.049647,-0.020611,-0.077861,0.034305,0.024031,0.067009,0.02653,-0.013323,-0.054199,0.0016853,-0.0077741,0.0018761,-0.0045625,0.015008,0.0014759,0.059436,0.0032091,0.059489,-0.054406,-0.096319,-0.00034627,0.10073,0.059436,0.00062489,-0.018677,-0.010597,-0.0077741,0.011096,0.016847,0.053764,0.044926,0.0016853,-0.15117,0.015008,-0.11471,-0.0077741,-0.019085,-0.020611,-0.0042908,-0.084481,-0.0015824,0.081823,-0.056621,0.015008,0.019022,-0.027098,0.044926,0.044186,0.030396,-0.012944,-0.020611,-0.0029367,0.03855,-0.084481,-0.05245,0.00062489,0.034305,-0.013323,-0.00034627,0.015008,-0.013323,0.016535,-0.084481,0.09691,-0.0026721,0.044926,-0.050147,0.034305,-0.0042576,0.09691,-0.084481,-0.10505,0.031595,0.096385,6.4581e-05,-0.077861,-0.0042908,0.0062281,0.062727,-0.084481,-0.0091606,-0.050147,0.015008,0.016377,0.0088174,0.058881,0.045993,0.015008,-0.015591,0.015008,0.024031
0.0071401,8.0638e-19,-0.00011634,-0.0054698,9.808e-05,0.049501,-0.26451,-0.09274,0.026778,-0.15555,-0.19688,0.13015,-0.0306,0.0060923,3.7904e-16,-0.035764,0.043371,3.4087e-15,-0.087209,0.021196,-0.18841,0.042829,-0.0092139,0.010096,0.06566,0.1918,-0.038386,-0.00357,-0.020894,-0.047036,-2.7224e-16,-0.012523,0.10615,0.0176,-0.021414,-0.13481,0.011584,0.0075405,0.03729,-0.12699,0.43934,-0.32477,-0.50306,0.058675,0.16754,-0.059882,-0.080587,0.030984,-0.25822,-0.034134,0.020705,0.030257,0.03811,0.0089332,0.058545,-0.039672,0.0092682,-0.066263,0.0067143,0.016046,-0.023588,0.048011,-0.0079889,0.047349,-0.006592,-0.030983,-0.0073353,0.0079422,-0.021637,-0.018343,0.049279,-0.024226,-0.0040014,0.024804,0.036092,0.014081,0.0077952,0.0072436,-0.0032852,-0.002361,-0.0064107,-0.013345,0.0091623,0.0058027,0.0097521,0.0058439,-0.0021563,-0.0028908,-1.0137e-06,0.0024062,0.0017001,-0.0017548,0.0036842,0.00050163,0.0073381,-0.0056282,0.0073162,-0.011863,-0.0032206,0.0012447,0.028284,0.0073381,-0.00095082,0.00048376,-0.0057397,0.0024062,-0.0015745,0.0042927,0.0059549,0.0069284,-1.0137e-06,-0.037497,0.0036842,-0.019739,0.0024062,-0.0064936,-0.0064107,-0.0016674,-0.017871,-0.0011327,0.021242,-0.0089588,0.0036842,0.010465,-0.0077565,0.0069284,0.0074184,-0.0052732,-0.0037233,-0.0064107,-0.010867,0.005556,-0.017871,-0.0020897,-0.00095082,0.0091623,-0.0021563,0.0012447,0.0036842,-0.0021563,0.001829,-0.017871,0.0086703,-0.0006456,0.0069284,-0.0085289,0.0091623,-0.00107,0.0086703,-0.017871,-0.019885,0.012112,0.018197,-0.00073108,-0.013345,-0.0016674,-0.0003097,0.0096137,-0.017871,-0.0042174,-0.0085289,0.0036842,0.0083128,0.0028781,0.0061753,0.0063059,0.0036842,-0.0014674,0.0036842,0.0058027
0.0010903,-5.5701e-18,0.0004976,0.00041785,0.00027424,0.0034565,0.0076923,-0.012303,0.0047389,-0.0064277,0.00394,-0.024911,0.0039798,0.04575,-1.9897e-15,0.21524,0.077076,9.456e-15,-0.052408,-0.0044721,-0.026121,0.026298,-0.0032899,0.01411,0.0061509,-0.0067432,-0.021583,0.20586,-0.054811,0.078564,-1.4426e-15,0.011037,0.014079,-0.010241,-0.0061689,0.011396,0.023812,0.0037272,0.013378,0.0011933,0.024798,-0.047879,0.041381,0.12629,-0.18652,0.061179,-0.10633,0.11399,-0.10842,-0.21191,0.059204,0.19107,-0.026237,0.090838,0.017341,-0.00931,-0.1451,0.082078,-0.068108,-0.020489,0.11992,-0.055089,0.0044953,0.095104,0.060289,0.13843,-0.036635,0.001388,0.017814,0.14279,-0.13402,-0.14421,0.065436,0.075382,0.021801,0.015862,-0.13862,-0.065429,-0.027172,-0.025606,-0.028481,0.18668,-0.014991,0.055228,-0.042718,-0.047006,0.010839,0.050583,0.0028432,0.0064612,0.07344,0.004941,0.015252,0.012867,-0.038855,0.074084,-0.04077,0.09102,-0.038369,-0.063393,0.23692,-0.038855,0.046975,0.0075163,0.07865,0.0064612,0.085911,-0.016589,0.00073048,-0.010986,0.0028432,0.34095,0.015252,-0.21452,0.0064612,0.11197,-0.028481,0.006343,0.052291,0.0024799,0.095001,0.1202,0.015252,-0.16731,0.12777,-0.010986,0.075405,-0.058072,0.037156,-0.028481,-0.016378,-0.0027538,0.052291,-0.071316,0.046975,-0.014991,0.010839,-0.063393,0.015252,0.010839,0.041883,0.052291,0.060206,0.037079,-0.010986,0.064159,-0.014991,0.012218,0.060206,0.052291,0.021117,-0.014217,0.030409,0.074927,0.18668,0.006343,0.086101,-0.047736,0.052291,-0.030913,0.064159,0.015252,0.10062,-0.04811,0.009184,-0.003703,0.015252,0.041306,0.015252,0.055228
