-1.0959e-08,-0.00053866,-0.0037429,-4.0893e-05,-2.0464e-08,7.4049e-05,-0.0062968,0.0019308,-0.010241,-0.042007,-0.0011122,-0.34834,-0.054522,-0.031105,0.00084963,-0.0045551,0.0065401,-0.0088922,0.016259,-0.0024996,-0.012301,0.021901,-0.0015624,-0.010967,-0.00030799,-0.0022544,4.324e-08,-2.4294e-05,-0.0023234,0.14267,0.0031098,0.18355,0.054746,-0.18741,-0.070812,-0.19981,0.13284,-0.13213,-0.15729,-0.070808,0.0097833,0.098287,0.15351,-0.0054983,0.13567,0.034219,-0.057939,-0.069034,-0.058217,-0.040245,-0.0483,-0.084294,-0.026672,0.14209,-0.0347,0.065883,-0.065068,0.023876,-0.045288,-0.038945,-0.10153,-0.021397,-0.068322,0.10304,-0.092701,0.014429,-0.13368,-0.14381,-0.15587,0.066197,0.088188,0.025373,0.064997,-0.022376,0.02224,-0.020607,0.068255,-0.018048,0.0081952,0.020383,-0.022996,-0.10109,0.11609,0.11691,-0.061899,0.01339,-0.0014584,0.010701,0.036946,0.0099077,-0.10544,0.10896,0.12104,-0.087066,0.00081367,-0.13645,-0.026127,0.019912,0.0099077,-0.073385,0.10902,-0.092458,-0.041215,0.059751,-0.15421,-0.087066,0.085,0.0068098,-0.035065,0.0015836,0.00081367,-0.022996,0.00081367,0.01339,0.0024568,0.084517,-0.026127,-0.038291,0.019912,-0.010475,-0.061899,-0.025495,-0.023065,-0.092458,-0.020783,0.01339,0.199,-0.13965,-0.087661,0.0039574,0.057329,-0.027206,-0.053785,0.11647,0.14018,-0.060155,0.030084,-0.0019064,0.0076622,0.00060944,-0.074084,0.18735,-0.13513,0.018693,0.25031,0.01339
-0.0010139,-3.6163e-08,-3.3079e-07,-6.6364e-09,0.00011454,1.3313e-07,-5.1652e-05,1.757e-05,-2.1801e-05,0.00029808,-0.00026188,0.0058481,-0.069939,0.0065678,-0.015005,0.007701,-0.23674,-0.0015087,0.0017234,0.00012771,0.00059518,-2.8007e-05,-0.00025855,-0.00016664,-0.00029174,-0.00023453,-0.00026048,-6.695e-05,-3.4756e-06,-0.053618,-0.08501,0.71587,0.22776,0.044331,-0.027774,-0.071002,0.059202,-0.026788,-0.02327,0.0024416,0.096618,0.20225,0.13232,0.038774,0.0655,0.15172,0.050964,0.083157,-0.016023,0.062573,0.022283,-0.0041028,0.047472,-0.04804,0.042711,-0.0036917,0.023229,0.029618,0.0055047,0.037372,0.015292,-0.0019247,0.0073818,-0.0039069,-0.0035073,0.040654,0.057404,0.077404,0.072112,0.0017404,-0.021925,-0.024054,-0.041334,0.01903,-0.012958,0.00021441,-0.013905,0.00063624,-0.33984,0.15452,0.00022392,0.0019676,-0.035503,-0.034946,0.024532,-0.015595,-0.0022724,-0.0080788,-0.027606,0.0041969,0.041377,-0.075109,-0.06719,0.023812,-1.3732e-05,0.049096,0.0066769,-0.0081288,0.0041969,0.032868,-0.032932,0.075795,0.020402,-0.032005,-0.01922,0.023812,-0.023057,0.003208,0.020073,-0.0030647,-1.3732e-05,0.00022392,-1.3732e-05,-0.015595,0.0064324,-0.034739,0.0066769,0.012896,-0.0081288,0.0015372,0.024532,0.0023447,0.0097715,0.075795,0.022442,-0.015595,-0.10016,0.0039563,0.041921,-0.0055947,-0.015729,0.0076602,0.030883,-0.034184,-0.05093,0.0093123,-0.011832,-0.00034346,-0.0033792,-0.0053406,0.030105,-0.095699,0.041712,-0.012559,-0.060672,-0.015595
-1.0959e-08,-0.00053866,-0.0037429,-4.0893e-05,-2.0464e-08,7.4049e-05,-0.0062968,0.0019308,-0.010241,-0.042007,-0.0011122,-0.34834,-0.054522,-0.031105,0.00084963,-0.0045551,0.0065401,-0.0088922,0.016259,-0.0024996,-0.012301,0.021901,-0.0015624,-0.010967,-0.00030799,-0.0022544,4.324e-08,-2.4294e-05,-0.0023234,0.018892,-0.034702,-0.20404,0.23291,0.28047,-0.029266,0.31919,0.12079,0.33559,-0.15904,0.15951,0.04272,0.18005,0.005694,0.042903,0.086228,0.054157,-0.049507,-0.033954,0.21728,0.20673,0.092692,-0.065299,0.17131,-0.26717,0.12016,-0.025189,-0.052219,0.024389,-0.0074409,-0.055718,0.058147,-0.001133,-0.036852,0.15945,0.0064166,0.068829,-0.076631,-0.035429,-0.0048779,-0.0026847,-0.053759,0.0031472,-0.013437,-0.0038482,0.022569,-0.019628,-0.0036714,-0.095849,0.020487,0.17216,-0.003916,-0.0027739,-0.0096605,0.023751,0.013816,-0.004087,-0.021387,-0.001077,0.094973,-0.0079146,-0.013915,0.00056428,-0.042124,0.0853,-0.016765,-0.019474,0.029078,-0.00035385,-0.0079146,-0.078124,0.00083924,-0.0054048,0.024792,0.047541,-0.0512,0.0853,-0.0034884,-0.019449,0.030669,-0.022598,-0.016765,-0.003916,-0.016765,-0.004087,7.5847e-05,-0.0038787,0.029078,-0.0088184,-0.00035385,-0.0084802,0.013816,0.0017273,0.04635,-0.0054048,-0.022903,-0.004087,0.017315,-0.016333,-0.013085,-0.00069746,0.043932,-0.013511,-0.027187,0.021529,-0.0046146,-0.047611,-0.0099189,-0.0037204,-0.0043842,-0.013468,-0.012429,0.012664,-0.0074744,-0.024044,-0.013103,-0.004087
-5.4823e-10,-0.0012494,0.000297,-0.0010307,3.8022e-10,-0.13841,-0.00043371,0.045971,-0.0073699,0.01147,0.01438,-0.00085947,-0.00010213,-0.014833,-8.7479e-05,-0.027234,-0.0017737,0.10759,0.026252,0.019939,-0.0028356,-0.0045353,0.0051675,-0.010607,0.0041586,-0.00041501,-2.2613e-08,0.00041434,0.00037605,0.031049,-0.021186,-0.073597,0.1649,-0.21376,0.16528,0.16716,-0.09875,-0.10674,-0.019322,0.018443,0.0032921,0.16571,-0.080594,0.15456,0.044784,-0.21604,-0.038457,0.043035,-0.065868,-0.080858,0.018167,0.059861,0.047368,0.22151,-0.022569,0.05531,-0.043599,0.042572,0.051856,0.22391,0.13875,-0.10654,-0.18313,-0.13812,0.13808,-0.023925,0.010144,0.0060786,0.042072,-0.032187,-0.0038846,-0.0093431,0.0056142,-0.017012,0.014822,-0.0022679,-0.005759,-0.077176,-0.10379,0.068708,-0.012085,0.013073,0.20683,-0.0046846,-0.0039618,-0.031587,0.024685,-0.015725,0.050409,0.0043226,0.0029197,-0.013899,-0.12283,0.15625,0.0066412,-0.001101,-0.050221,-0.013704,0.0043226,-0.50922,0.015615,-0.0034986,-0.007531,-0.0008427,-0.0027507,0.15625,-0.0085919,-0.0040115,-0.0035786,0.068574,0.0066412,-0.012085,0.0066412,-0.031587,-0.0052831,0.058625,-0.050221,-0.063689,-0.013704,-0.0066647,-0.0039618,0.0003834,-0.05917,-0.0034986,0.090561,-0.031587,-0.011959,-0.027199,0.10637,-0.023886,0.010502,-0.016545,-0.0040032,-0.0050463,0.06898,0.071118,-0.019005,-0.0037128,-0.0036413,-0.011745,0.0018926,-0.014167,0.014661,0.11013,-0.059242,-0.031587
-3.9128e-09,-0.00095548,-0.0010318,-0.0038337,-7.4106e-09,-0.0080496,0.021628,-0.10151,-0.048587,0.046569,0.22295,-0.0061779,-0.00085867,0.018245,7.4089e-05,0.014194,0.00065825,0.0099796,-0.01241,-0.12121,0.0099089,-0.034709,0.038098,-0.12821,0.046992,0.0073813,-6.4285e-07,0.012224,-0.007853,-0.077005,0.19926,-0.38342,-0.12313,0.073041,-0.32519,-0.10365,0.22589,-0.078111,0.17103,-0.075048,0.24971,0.0050265,0.11165,0.03052,0.1276,0.083247,0.02978,0.0019899,-0.091044,0.065756,-0.014467,-0.0095052,-0.015718,0.046799,0.0045328,0.030007,0.0088163,-0.010837,0.0031993,0.029672,0.0059835,-0.015437,0.013753,-0.029607,0.014678,-0.0066014,0.011683,-0.0012466,0.013231,-0.0031525,-0.00078666,-0.0035988,0.0029619,0.0017118,-0.0078653,0.011659,0.0020773,0.0074121,-0.58265,0.11051,-8.86e-05,0.004319,0.020145,0.0052541,-0.00012724,-0.0024874,0.00010906,0.0003022,-0.0001013,0.0042504,0.0034402,-0.0014069,-0.020608,-0.0056941,0.0054702,0.0036791,-0.016452,0.00069261,0.0042504,-0.027627,0.0037876,0.0032293,-0.00054856,-0.0087503,0.011793,-0.0056941,0.0019673,0.011802,-0.00073861,-0.012295,0.0054702,-8.86e-05,0.0054702,-0.0024874,0.0010993,0.0091354,-0.016452,-0.013904,0.00069261,-0.00032992,-0.00012724,-0.00014177,-0.01773,0.0032293,0.013776,-0.0024874,-0.0044802,-0.0012083,0.015262,-0.0011475,0.0066526,-0.00058058,0.016933,0.0050791,0.015002,0.0014823,0.0024352,0.00022565,0.00034033,0.0015553,0.0031485,-0.0042452,0.0039261,0.017147,0.0037851,-0.0024874
-0.00077481,1.9438e-09,1.0298e-08,1.2444e-10,-0.0093241,-1.6533e-09,6.5392e-07,-2.5084e-07,3.5997e-07,-5.944e-06,6.3962e-06,-0.00016557,0.0033292,-0.00081879,0.23505,0.00059903,-0.015153,-2.0233e-05,8.1241e-06,3.7784e-07,1.0897e-06,3.9984e-08,4.4159e-07,3.7546e-07,7.4442e-07,7.0913e-07,-0.66922,-3.5916e-05,-6.8034e-09,-0.48056,0.11374,0.045502,-0.058833,0.087495,0.12454,0.089408,-0.024749,-0.04853,0.043185,-0.024108,-0.070344,0.19931,0.009286,0.022879,-0.088004,-0.0050671,-0.083905,0.014816,-0.019043,0.049204,0.018317,-0.081254,0.0069513,-0.013109,0.03552,0.011853,-0.039019,-0.070701,-0.022007,-0.019157,0.022887,-0.0090426,-0.032635,0.047174,0.0037349,0.0053248,-0.023925,-0.065812,-0.029144,0.0031006,0.0021642,0.00868,0.010691,0.0058463,0.0055431,0.0022872,0.012545,-0.0086129,-0.079862,-0.3048,0.0017239,-0.012734,0.056591,0.012269,-0.0066565,0.0021932,-0.014519,0.0037077,-0.0060543,0.0017093,-0.023985,0.025773,-0.0067516,-0.031886,0.0026479,-0.028489,0.014593,0.0044889,0.0017093,-0.003875,0.017037,-0.018098,-0.0033857,0.014508,-0.018659,-0.031886,0.013336,1.6391e-05,0.00010992,0.011413,0.0026479,0.0017239,0.0026479,0.0021932,-0.0012455,0.047309,0.014593,0.028698,0.0044889,-0.00075349,-0.0066565,0.0037856,-0.0005167,-0.018098,0.0027552,0.0021932,0.042534,-0.0062818,-0.013679,0.0022925,0.034365,4.9158e-05,-0.028537,0.01314,0.020413,-0.018282,0.010219,0.00064686,0.0016073,0.0028702,-0.016128,0.039578,-0.027457,-0.023161,0.02104,0.0021932
-3.0063e-10,-0.00070634,0.00017772,-0.0041217,-3.2394e-11,-0.0039286,0.0019301,-0.064727,-0.034163,0.02919,0.16217,-0.0052399,-0.0026047,0.017329,0.00017318,0.011148,0.0017761,-0.0155,0.034853,0.19623,-0.013806,0.064472,-0.065057,0.19293,-0.067203,-0.01033,7.7106e-07,-0.014644,0.0090271,-0.12105,-0.028914,-0.0094968,0.0025218,-0.13351,-0.31181,0.0017954,-0.25204,0.10344,-0.18354,-0.059508,0.047739,0.00049387,-0.17561,0.18418,0.13486,-0.29372,0.10118,0.27818,-0.062199,0.061676,-0.077585,-0.21448,0.14499,0.076759,-0.0013045,-0.12368,-0.024495,0.12255,0.02746,0.0397,0.061223,-0.063513,-0.14756,0.095698,-0.091177,0.08931,-0.041303,-0.018194,-0.21843,0.012418,0.011662,-0.051718,0.040493,0.098682,0.0088301,0.00019837,-0.034139,0.076135,-0.020052,0.033028,0.00058887,0.019187,-0.030957,-0.10242,0.02211,-0.00024365,-0.040369,-0.0053159,-0.10339,-0.0071471,-0.0095894,-0.095748,0.013926,-0.051642,-0.0035402,-0.00354,0.006655,-0.0035732,-0.0071471,0.18139,-0.049435,0.005695,-0.01783,0.049432,0.075743,-0.051642,-0.035082,0.032295,-0.017239,-0.006349,-0.0035402,0.00058887,-0.0035402,-0.00024365,-0.0034787,0.072042,0.006655,-0.090188,-0.0035732,-0.0020696,0.02211,0.019383,0.008142,0.005695,-0.063905,-0.00024365,-0.01944,0.033438,-0.042006,0.0036297,-0.030309,0.032655,-0.014371,-0.10146,-0.0019103,-0.032142,-0.03944,-0.0044518,-0.0065824,-0.0032084,-0.034275,-0.016376,-0.009902,-0.054144,0.011801,-0.00024365
-3.5955e-09,-0.0040725,0.00033198,-0.012769,-3.0683e-09,-0.028566,0.0099713,-0.024833,0.19551,-0.20602,0.047225,0.034582,-0.006545,-0.15374,-0.00049122,-0.11174,-0.0053985,-0.046086,-0.03691,-0.064141,0.0067293,0.025052,-0.024171,0.048032,-0.013123,-0.0017698,2.8982e-07,-0.0053607,0.003763,0.18972,0.19816,0.09874,-0.092854,0.080088,-0.022317,-0.3192,-0.19393,0.20882,0.27628,0.027023,0.070153,0.076041,0.012096,-0.0041992,0.078216,-0.04803,0.13246,-0.34794,0.076307,0.054928,-0.0072635,0.024514,-0.010185,0.012496,-0.047076,-0.031426,-0.028866,0.0053219,0.028209,-0.063312,0.13895,-0.17289,-0.23348,0.097105,0.015157,0.036937,-0.062543,-0.056271,-0.023223,-0.061849,-0.083703,-0.027189,-0.0063993,0.065452,0.040505,0.014157,-0.0071403,-0.14077,0.029638,-0.17884,0.016819,0.03086,0.098569,-0.045365,0.049724,-0.025688,-0.084081,0.013604,0.023601,0.019902,-0.029017,-0.099291,-0.13127,0.026422,0.016484,-0.035156,0.086282,0.012811,0.019902,-0.056672,-0.0020953,0.025018,-0.0036789,0.063763,0.022471,0.026422,-0.017265,0.013641,0.01608,0.00070861,0.016484,0.016819,0.016484,-0.025688,0.021213,0.063856,0.086282,0.030842,0.012811,-0.010634,0.049724,0.046582,0.086402,0.025018,-0.013886,-0.025688,-0.019188,0.023588,-0.00086807,0.011477,0.12571,0.011396,-0.056911,-0.04541,-0.017761,-0.080257,-0.01428,-0.0040989,-0.0048844,-0.00026625,-0.021592,-0.0254,-0.023713,-0.048837,-0.043884,-0.025688
-0.00097098,-3.4633e-08,-3.168e-07,-6.3557e-09,0.00010969,1.275e-07,-4.9467e-05,1.6827e-05,-2.0879e-05,0.00028548,-0.0002508,0.0056007,-0.06698,0.00629,-0.01437,0.0073752,-0.22672,-0.0014449,0.0016505,0.0001223,0.00057,-2.6822e-05,-0.00024761,-0.00015959,-0.0002794,-0.00022461,-0.00024946,-6.4118e-05,-3.3286e-06,-0.10259,0.036988,-0.29251,0.041421,-0.31113,0.018979,-0.26832,0.12328,-0.12438,-0.13451,0.040306,0.037572,0.32505,0.2538,0.11631,0.14131,0.31821,0.092975,0.038901,-0.11765,0.13162,-0.05485,-0.078989,0.058553,-0.051311,0.065218,0.010699,0.0155,0.046183,0.033178,0.040968,0.028703,-0.031348,-0.00091608,-0.031987,-0.0083945,0.058239,0.090835,0.037533,0.046194,-0.010559,-0.017375,-0.0062284,-0.040751,0.0090736,-0.0089735,-0.0056459,-0.01103,-0.023708,0.40719,-0.066802,0.0061639,0.0056769,-0.034077,-0.029967,0.024044,-0.012446,0.00257,-0.0075578,-0.021048,0.0012848,0.033196,-0.079089,-0.043028,0.025205,0.00074061,0.040249,0.019022,-0.005999,0.0012848,0.030466,-0.032217,0.045945,0.018947,-0.022241,0.07544,0.025205,-0.018238,-0.0075362,0.018899,-0.0021921,0.00074061,0.0061639,0.00074061,-0.012446,0.0074224,-0.020797,0.019022,0.029544,-0.005999,0.0018982,0.024044,0.0096949,0.018365,0.045945,0.027082,-0.012446,-0.077269,0.037401,0.048109,-0.002886,-0.0015282,0.010074,0.011326,-0.028858,-0.054891,0.021885,-0.0085924,-0.0012188,-0.0037266,-0.0016626,0.026511,-0.074486,0.021878,0.0063094,-0.082767,-0.012446
-6.5927e-09,-0.00032535,-0.0022494,-2.3801e-05,-1.2052e-08,0.000117,-0.00070115,0.0014939,-0.008212,-0.017013,0.00031845,0.010314,0.012208,0.016384,-0.00044084,0.016778,-0.0046292,0.031854,-0.1447,0.010578,-0.34725,0.10833,-0.043547,0.0018994,0.15815,-0.021191,-3.8451e-06,0.074214,-0.014883,0.0014352,-0.013183,0.01572,-0.040848,-0.020113,-0.069587,-0.038957,0.079955,-0.017067,-0.028419,-0.016764,0.02061,0.064983,-0.0042579,-0.049681,-0.1035,-0.046591,-0.087144,-0.030472,0.0019623,-0.043765,-0.041437,-0.01681,-0.082503,-0.076726,-0.087021,0.095816,0.03316,-0.27776,0.11411,0.1108,0.073925,-0.1918,-0.174,-0.062866,-0.057899,0.098078,-0.17839,0.11878,0.019013,-0.010975,0.10715,0.055886,-0.047911,-0.13455,0.0046394,-0.024016,-0.014441,0.047552,0.017572,0.039021,-0.082723,-0.024808,0.040497,-0.071653,0.026997,0.022672,0.071489,-0.10665,0.011043,-0.16138,0.00050807,-0.047329,0.029987,0.095096,-0.16854,0.0093116,0.010428,-0.095656,-0.16138,0.092684,-0.014189,-0.03776,0.18306,-0.06374,-0.066562,0.095096,-0.001832,-0.07751,0.14096,-0.094941,-0.16854,-0.082723,-0.16854,0.022672,-0.12471,-0.018251,0.010428,0.033791,-0.095656,-0.015252,0.026997,-0.056446,-0.024507,-0.03776,-0.1007,0.022672,0.060679,0.048869,-0.17189,-0.10541,-0.12952,-0.040635,-0.066256,-0.069374,-0.06329,-0.0022966,-0.057399,-0.012126,-0.025978,-0.088227,-0.10675,0.057482,0.0031034,-0.028354,-0.098201,0.022672
