-0.00054951,4.9468e-05,-4.8472e-06,2.1679e-06,-0.00017,1.6064e-05,0.0073835,-0.0016748,-0.00044056,-0.0028597,0.0082997,0.0009551,-0.010221,0.03578,0.0047195,-0.013865,-0.00077903,-0.017153,0.0029952,-0.0056437,-0.0033008,0.0026202,0.060396,-0.018698,0.00070488,0.0065881,-0.01992,-0.068678,-0.010853,0.039882,0.0012008,0.30346,0.036271,0.0073502,0.17313,0.078505,-0.050222,-0.083888,0.034732,0.016081,-0.0034037,-0.027432,-0.037008,0.047507,0.016782,0.04974,0.0073985,0.27331,0.023799,0.80867,-0.080706,0.064348,-0.021923,0.029328,-0.19939,0.050986,-0.071597,-0.041492,0.074359,0.015498,0.010199,-0.018218,-0.042101,0.025162,0.049676,-0.13193,0.067055,0.025394,0.027307,-0.0049959,-0.012886,-0.017202,-0.014352,0.021961,-0.019578,-0.0030698,0.0032799,0.0026487,-0.016127,-0.00071097,0.009928,0.041284,-0.0048953,-0.0044715,0.00076074,-0.025363,-0.00092022,0.0057861,0.0033543,0.017261,0.0032353,0.0011885,-0.0092468,0.0001498,-0.0063086,0.0022348,0.0032353,0.0033543,0.0037826,0.0067849,0.0061612,-0.012986,-0.00090532,-0.0071065,0.0089577,-0.002817,-0.012019,0.0089577,-0.00094184,-0.00090532,-0.0058951,-0.0013694,0.0088655,-0.0024847,0.00019277,0.0038214,0.0089577,0.0089577,0.0038657,0.00090507,-0.034178,0.0061612,-0.00094184,0.0145,0.013591,0.0089936,-0.00094184,-0.0070611,0.0026765,0.0032353,0.0028377,0.0033,0.0057861,-0.0035358,-0.0032156,-0.00094184,0.0022337,0.0089577,0.0022393,0.00062519,0.00098354,0.0032353,0.012201,-0.0031811,-0.0017567,0.0075267,0.0022129,0.00071106,0.012272,0.015151,0.0032353,-0.00041677,0.0036774,0.0089577,-0.00029822,-0.0058951,-0.0013694,0.0042099,0.0089577,0.0044424,0.0047496,-0.0071065,0.0023164,0.0022393,0.0072152,0.0023074,0.0018024,-0.0013694,0.00021237,0.00090507,-0.0032123,0.043532,0.0059025,0.0047496,0.0075267,-0.0016812,-0.002967,-0.00068329,-0.010929,-0.0013421,-0.0057579,-0.0070611,-0.045429,-0.014378,0.0075267,0.0040984,0.018693,-0.0070611,0.0001498,-0.010268,-0.00090532,-0.0071065,0.0030973,0.0017706,0.0033135,0.0051247,0.0030174,-0.017142,-0.003271,-0.0002998,0.0026765,0.00091055,0.0046528,0.01077,0.001132,-0.0058951,-0.00069014,0.00076065,-0.0057579,0.0001498,0.0026263
-2.612e-05,-0.0028456,2.2733e-05,-0.00078327,-1.4816e-06,-1.0166e-07,-0.0026677,-0.0058797,-0.001337,0.029547,0.022227,0.054408,0.11013,0.030899,-0.10886,-0.022794,-0.11542,0.0021202,0.049916,-0.017473,-0.00063969,-0.071637,0.00028811,-4.5706e-05,-0.021829,0.00089537,-0.00011992,0.00013886,0.0038581,-0.0020066,-0.00038372,-0.00071411,-0.002043,0.015988,-9.6303e-05,0.0016752,-0.00041669,-0.00052308,-0.0043976,0.019423,-0.016245,-0.0021441,-0.016579,-0.014142,-0.00055411,-0.0050209,-0.029822,0.0012318,4.7494e-05,-0.016335,-0.045843,0.25144,0.12684,0.0029388,-0.28437,-0.016099,-0.09428,0.2543,0.24825,-0.091678,-0.016907,0.15413,-0.065666,-0.2662,-0.092888,0.1865,-0.1421,-0.14271,-0.27857,0.012456,-0.012789,-0.10314,0.11381,-0.076193,0.23723,-0.040494,-0.085172,0.0331,0.074516,0.12732,-0.011239,0.10168,-0.0088502,-0.036832,-0.0098439,-0.046815,-0.013263,0.0017321,-0.010243,-0.034351,-8.6603e-05,0.014387,0.071692,-0.023267,0.089778,-0.049151,-8.6603e-05,-0.010243,0.0066478,-0.011572,-0.022283,-0.02413,-0.018027,0.015229,-0.068083,0.0072987,0.014908,-0.068083,-0.014471,-0.018027,0.029362,0.030102,-0.142,0.0018637,-0.019837,-0.046907,-0.068083,-0.068083,-0.078614,0.030613,0.12951,-0.022283,-0.014471,0.010787,-0.049486,-0.046251,-0.014471,0.1068,-0.010716,-8.6603e-05,-0.027065,0.070689,0.0017321,0.020495,-0.087016,-0.014471,0.003239,-0.068083,-0.03729,-0.033799,0.067826,-8.6603e-05,-0.043552,0.018366,-0.017831,-0.027621,-0.009821,0.062886,0.057732,-0.04142,-8.6603e-05,0.016382,0.0059675,-0.068083,0.036099,0.029362,0.030102,0.040857,-0.068083,-0.051348,0.010833,0.015229,-0.012725,-0.03729,0.017062,0.0091565,-0.087615,0.030102,0.0044691,0.030613,-0.0095612,-0.01913,-0.020712,0.010833,-0.027621,0.10655,-0.0054823,-0.015489,-0.024929,-0.043626,0.01373,0.1068,-0.059647,0.03205,-0.027621,-0.036543,-0.0088658,0.1068,-0.023267,0.011035,-0.018027,0.015229,-0.011702,-0.012616,-0.017099,0.024489,0.022136,-0.1485,0.01927,-0.011545,-0.010716,-0.011802,0.028619,-0.022886,-0.009695,0.029362,-0.0049684,-0.010372,0.01373,-0.023267,-0.029459
-0.00013887,-0.015293,0.00012582,0.0074482,-8.2406e-06,-5.3388e-07,-0.024938,-0.052561,-0.20903,-0.0099121,0.018144,0.11327,0.056008,-0.0097805,0.13489,0.0012292,-0.1754,-0.011484,0.019463,0.00027788,-0.0016111,-0.19567,0.0065787,-6.2368e-05,0.055573,0.00074445,-0.0025226,0.00021794,-0.11336,0.14974,0.0060885,-0.026607,-0.019384,-0.030612,-0.0023132,0.015769,-0.00070165,-0.0010516,0.010133,-0.045872,0.014428,0.0077361,0.080814,0.11512,0.0080243,0.12888,0.87516,-0.052933,0.0044875,8.8049e-17,-1.0569e-15,-1.8972e-15,-1.2237e-15,-3.5818e-15,-9.0967e-17,3.3882e-16,1.2849e-16,-3.0942e-16,-7.6862e-16,2.078e-15,1.7526e-15,1.3755e-15,8.985e-16,-9.8072e-16,-1.8355e-15,-2.7643e-16,-5.7246e-16,-1.1895e-15,-1.6602e-16,1.0476e-15,9.5465e-16,-9.0686e-16,7.0421e-16,-8.4956e-16,8.798e-16,-5.68e-16,-5.0798e-16,6.6345e-16,-1.8129e-16,7.0952e-16,3.9031e-17,-4.6968e-15,-3.2981e-16,1.6393e-16,-9.3241e-17,8.4698e-16,-1.226e-16,2.24e-16,6.0715e-18,2.5747e-15,-5.3579e-16,2.7756e-17,1.1708e-15,-3.3393e-17,-9.6277e-17,-1.8843e-16,-5.3847e-16,-4.3368e-19,4.8247e-17,1.6736e-15,2.8735e-16,-3.7513e-16,3.3805e-16,-1.0508e-15,7.1666e-17,-2.4725e-16,3.0274e-16,6.3372e-17,-9.3729e-17,3.4207e-16,3.2439e-16,1.1475e-15,5.1901e-16,-2.5815e-16,-3.6321e-17,2.3614e-16,8.1911e-17,7.1557e-17,-2.1191e-16,-9.0206e-17,3.0032e-16,2.905e-16,-9.4271e-17,-1.7868e-16,3.1686e-15,3.3689e-16,-9.625e-17,3.1485e-16,-4.7119e-16,-5.4609e-16,-6.4727e-17,1.223e-16,1.9342e-16,3.0195e-17,4.4821e-16,-8.2481e-17,-9.7578e-17,8.7875e-17,-1.7326e-16,-2.6661e-15,4.3043e-17,-5.4916e-16,5.0578e-16,-1.3112e-17,5.0209e-16,3.5352e-16,-5.3776e-17,2.7376e-17,7.5829e-16,-7.7629e-17,-5.4798e-16,-1.0582e-16,-4.2685e-16,1.2631e-16,2.6867e-16,2.8948e-16,1.1633e-15,2.0082e-15,1.2219e-16,3.7123e-16,8.37e-17,-1.0767e-15,-1.7e-16,-1.8854e-16,3.5556e-16,1.6133e-16,1.069e-15,1.1628e-15,-1.7965e-16,-7.5894e-17,7.7886e-16,-2.652e-16,2.8975e-16,7.893e-17,3.5554e-16,8.1077e-16,-1.8274e-15,-3.8641e-16,2.2888e-16,-2.4012e-15,-9.4575e-16,3.1659e-16,1.0157e-15,4.1986e-16,3.773e-16,1.6613e-16,1.5699e-16,3.1941e-16,-2.7972e-17,-6.7893e-16,3.489e-16,-1.0564e-15,1.6291e-16,-1.1015e-16,-5.8417e-16,1.0229e-16,4.944e-17,6.3925e-16,7.3455e-18,-1.1735e-15,-4.9255e-16,-3.7687e-16,4.4241e-16,1.0872e-15,-9.0694e-17,2.9458e-16,2.5067e-16,-1.2327e-16,-9.3859e-16,-3.9465e-17,-2.1088e-16
-2.4378e-06,-0.00013851,-3.8636e-08,0.0010646,5.9005e-07,-5.6109e-08,-0.044722,-0.18297,0.037291,0.039177,0.036492,0.029623,-0.1566,-0.04468,-0.10299,-0.015615,0.032276,0.014021,0.058693,-0.021361,3.3892e-05,-0.031947,0.0011404,-3.2686e-06,-0.015662,0.0014724,-0.0013796,0.0030698,-0.037826,0.021338,-0.00063706,-0.0026941,-0.00077796,0.0099687,-6.8741e-05,-0.0010471,-0.00066452,-0.00042831,-0.0016246,0.023147,-0.055108,0.0033072,0.011803,0.0010173,-0.0024866,0.0037669,0.0090836,-0.0015341,-0.00099589,0.023334,-0.30537,0.22623,0.15013,0.21232,0.062009,0.088243,-0.19208,0.18731,-0.6309,0.11431,-0.058116,-0.0052634,-0.17728,-0.015312,-0.14115,0.0016022,0.048264,0.029355,0.13749,0.12898,-0.014494,0.050404,0.088233,-0.037232,0.074153,-0.020438,-0.029103,0.010104,0.048904,0.053887,-0.0059951,-0.039016,-0.0094289,-0.027412,-0.014933,0.088248,-0.011568,-0.010227,0.027077,-0.024875,-0.019133,0.002703,0.027148,-0.019765,-0.1047,-0.0099505,-0.019133,0.027077,-0.031875,-0.0016026,-0.0057424,0.024874,-0.025997,0.011678,-0.013381,-0.0083135,-0.034926,-0.013381,-0.012816,-0.025997,-0.0089095,0.0028711,0.011414,-0.010067,-0.016764,-0.0035333,-0.013381,-0.013381,-0.020826,-0.032969,0.11059,-0.0057424,-0.012816,0.028821,-0.012629,-0.008878,-0.012816,0.0090661,-0.025812,-0.019133,-0.0097164,-0.015501,-0.010227,0.0060924,0.024706,-0.012816,-0.0022351,-0.013381,-0.013926,-0.011189,0.0036963,-0.019133,-0.0062902,0.0054738,-0.01767,-0.0072194,0.023274,0.0035706,-0.0073331,-0.069681,-0.019133,-0.038254,-0.018021,-0.013381,-0.032441,-0.0089095,0.0028711,0.015142,-0.013381,0.018644,-0.0029158,0.011678,0.0057886,-0.013926,-0.005098,-0.007104,-0.011918,0.0028711,0.0051252,-0.032969,-0.0012504,0.0064716,-0.005257,-0.0029158,-0.0072194,0.051855,0.0050738,0.011369,0.015863,-0.0093356,0.010665,0.0090661,0.096641,-0.027306,-0.0072194,-0.003823,0.0079202,0.0090661,-0.019765,0.006843,-0.025997,0.011678,-0.0030888,0.031586,0.0043805,-0.0089288,-0.025133,0.032143,0.0056673,0.022845,-0.025812,0.0094175,0.0091194,-0.013254,-0.013153,-0.0089095,0.043704,-0.01415,0.010665,-0.019765,-0.022818
-4.6954e-07,1.9592e-07,3.8184e-05,-5.44e-09,-0.0030994,-0.0021504,-0.00016645,4.8411e-05,1.3885e-05,-0.00021823,0.00067497,-0.0003401,0.00037741,-0.0011537,-0.00013025,0.00072789,-3.3696e-05,-3.3148e-05,-1.8805e-05,-1.9546e-05,0.012751,-0.00010843,-0.0018952,0.0088978,1.9964e-05,0.0039199,-5.4586e-06,-0.006649,-0.001267,-0.00033287,-0.035066,0.045748,-0.095554,-0.0073594,-0.077215,-0.064163,0.096907,-0.14707,-0.0011369,-0.00088801,-0.00085971,-0.0023862,-0.0014699,0.0013272,0.00044746,0.00077454,-6.3783e-05,0.0011702,0.00030849,-0.040142,-0.049861,0.22885,0.12696,0.48135,-0.024639,-0.26307,0.38502,-0.049735,0.076772,-0.11514,-0.075993,-0.015026,-0.046441,0.011393,0.02096,-0.21636,0.13139,0.0031408,-0.012961,-0.013294,-0.010658,-0.11947,-0.037285,0.035789,-0.109,-0.0026949,0.05661,-0.09318,-0.005281,-0.0076151,0.00011936,-0.18624,-0.0061661,0.0052776,0.022041,-0.017755,0.0070623,0.12984,-0.032936,-0.072868,0.016024,-0.041262,0.0026761,0.016886,0.032094,0.049588,0.016024,-0.032936,-0.019069,0.050205,-0.013544,-0.069022,0.066497,0.033076,-0.051252,0.026916,-0.0057125,-0.051252,0.0075326,0.066497,0.040755,0.0053917,-0.00014529,0.028691,0.015328,-0.033777,-0.051252,-0.051252,-0.00052981,-0.026786,0.0081308,-0.013544,0.0075326,-0.0051374,-0.077492,-0.063523,0.0075326,-0.057202,0.013847,0.016024,0.015065,-0.048095,0.12984,0.041255,0.019997,0.0075326,-0.0333,-0.051252,-0.0094231,0.050125,-0.043845,0.016024,-0.02602,0.037045,-0.056694,-0.017524,-0.038842,-0.039702,0.063392,-0.0037231,0.016024,-0.026133,0.0078836,-0.051252,-0.01786,0.040755,0.0053917,0.062469,-0.051252,0.0015467,-0.026374,0.033076,-0.040108,-0.0094231,0.056202,-0.016869,-0.057532,0.0053917,0.14269,-0.026786,-0.062786,-0.008215,-0.013977,-0.026374,-0.017524,-0.013592,0.087465,-0.028893,-0.052009,0.053227,0.031375,-0.057202,-0.023199,-0.014032,-0.017524,-0.042039,-0.067579,-0.057202,0.016886,0.088625,0.066497,0.033076,-0.0072723,-0.11526,-0.070181,0.017855,-0.022799,-0.044889,0.038466,0.05274,0.013847,-0.093003,0.022372,0.012866,0.021842,0.040755,-0.011282,0.025328,0.031375,0.016886,0.030251
-4.7784e-07,1.9938e-07,3.886e-05,-5.5362e-09,-0.0031543,-0.0021884,-0.0001694,4.9268e-05,1.413e-05,-0.00022209,0.00068691,-0.00034612,0.00038408,-0.0011741,-0.00013255,0.00074077,-3.4292e-05,-3.3734e-05,-1.9138e-05,-1.9892e-05,0.012977,-0.00011035,-0.0019288,0.0090552,2.0317e-05,0.0039893,-5.5552e-06,-0.0067666,-0.0012894,-0.00033876,-0.035686,0.046557,-0.097245,-0.0074896,-0.078581,-0.065299,0.098621,-0.14967,-0.001157,-0.00090372,-0.00087492,-0.0024284,-0.0014959,0.0013506,0.00045537,0.00078824,-6.4911e-05,0.0011909,0.00031394,0.013191,0.055119,-0.19644,-0.1169,-0.28213,-0.20343,0.34593,0.064228,0.1968,-0.25592,-0.13161,0.059659,0.16186,0.13971,0.066159,-0.16804,-0.19552,-0.11524,-0.0085954,-0.06247,-0.034074,-0.22163,-0.086391,0.039722,0.14172,-0.061283,-0.051332,-0.036028,-0.098635,0.03543,-0.018684,-0.071065,-0.090887,0.039514,0.038696,-0.0053724,-0.00050111,0.024677,0.061616,-0.028927,-0.044039,0.015618,-0.020573,0.0047586,0.007121,0.022423,0.017642,0.015618,-0.028927,-0.030961,-0.0061897,-0.028245,-0.069349,0.15728,8.8566e-05,-0.047268,0.0085646,0.028908,-0.047268,0.02695,0.15728,0.12197,0.05428,-0.023466,0.009215,0.0058077,0.00074851,-0.047268,-0.047268,0.010476,-0.002002,0.015648,-0.028245,0.02695,-0.063635,-0.061333,-0.064546,0.02695,-0.038747,0.027463,0.015618,0.0087751,-0.035921,0.061616,0.015332,0.0041284,0.02695,-0.038124,-0.047268,-0.016951,0.017798,-0.011911,0.015618,-0.10073,0.013791,0.039315,-0.034372,-0.033699,-0.010177,-0.023629,-0.029668,0.015618,0.019359,-0.0034217,-0.047268,0.021072,0.12197,0.05428,-0.040768,-0.047268,0.036032,-0.022612,8.8566e-05,-0.046453,-0.016951,-0.028818,0.0031092,-0.064169,0.05428,0.054935,-0.002002,0.020627,0.031592,-0.02775,-0.022612,-0.034372,-0.097966,0.021567,-0.0048836,-0.026611,0.022072,-0.0022103,-0.038747,0.048487,0.023193,-0.034372,-0.016312,-0.068015,-0.038747,0.007121,0.079994,0.15728,8.8566e-05,-0.013887,-0.072879,-0.031384,0.0043047,-0.031473,-0.015189,0.014196,-0.023118,0.027463,-0.047416,-0.066788,-0.037678,-0.0048848,0.12197,0.025334,-0.007194,-0.0022103,0.007121,0.00023337
-2.612e-05,-0.0028456,2.2733e-05,-0.00078327,-1.4816e-06,-1.0166e-07,-0.0026677,-0.0058797,-0.001337,0.029547,0.022227,0.054408,0.11013,0.030899,-0.10886,-0.022794,-0.11542,0.0021202,0.049916,-0.017473,-0.00063969,-0.071637,0.00028811,-4.5706e-05,-0.021829,0.00089537,-0.00011992,0.00013886,0.0038581,-0.0020066,-0.00038372,-0.00071411,-0.002043,0.015988,-9.6303e-05,0.0016752,-0.00041669,-0.00052308,-0.0043976,0.019423,-0.016245,-0.0021441,-0.016579,-0.014142,-0.00055411,-0.0050209,-0.029822,0.0012318,4.7494e-05,0.068868,-0.025128,0.44942,-0.52496,-0.42061,0.30417,-0.33245,0.07699,0.042364,-0.12227,0.050314,0.081414,0.1026,0.016798,-0.0321,0.00559,-0.068371,0.065641,-0.083407,0.0075932,0.053165,0.06554,-0.033748,-0.0025191,-0.0019748,-0.014004,0.00072641,0.017047,-0.017889,-0.00089375,0.0064301,0.0011473,-0.034594,-0.001788,0.0026124,0.0093315,-0.0041865,0.00095111,0.026856,-0.0086776,-0.015968,0.0034334,0.0048113,-0.0007859,0.0030769,0.0081254,0.0089442,0.0034334,-0.0086776,-0.0034291,0.008606,-0.0031554,-0.01016,0.011083,0.0064217,-0.0074368,0.010207,0.011106,-0.0074368,0.00099974,0.011083,0.0098827,0.0002864,-0.0023091,0.010418,0.0028752,-0.011292,-0.0074368,-0.0074368,0.0017328,-0.003942,0.00054747,-0.0031554,0.00099974,-0.0025441,-0.017076,-0.010983,0.00099974,-0.01031,0.002468,0.0034334,0.0044379,-0.0083091,0.026856,0.0085167,0.0049854,0.00099974,-0.0070935,-0.0074368,-0.0025109,0.0080244,-0.0080099,0.0034334,-0.0024274,0.0076459,-0.011673,-0.004061,-0.00018439,-0.0072121,0.012113,0.00583,0.0034334,-0.0043401,0.00048609,-0.0074368,-0.0030532,0.0098827,0.0002864,0.012817,-0.0074368,0.0073679,0.022871,0.0064217,-0.04401,-0.0025109,0.01257,-9.633e-05,-0.013384,0.0002864,0.028874,-0.003942,-0.012643,0.0011368,-0.003254,0.022871,-0.004061,-0.0012428,0.014223,-0.0056607,-0.010188,0.0085725,0.0061999,-0.01031,-0.015956,0.0096797,-0.004061,-0.00492,-0.0094117,-0.01031,0.0030769,0.01152,0.011083,0.0064217,-0.0016832,-0.02537,-0.013717,0.0028815,-0.004002,-0.010684,0.0079479,0.010234,0.002468,-0.017256,0.0057959,0.00085503,0.0088969,0.0098827,0.0051032,0.010157,0.0061999,0.0030769,0.011126
-0.00031437,-0.0074263,1.1447e-05,0.014007,5.6056e-06,-1.362e-06,-0.06967,-0.26976,0.04583,0.090435,0.076033,0.10578,-0.036444,-0.013814,-0.1563,-0.027802,-0.05923,-0.0048552,-0.16497,0.057714,0.0016858,0.17578,0.001393,6.3216e-05,0.043,-0.0024438,0.00038631,0.0033695,-0.03604,-0.011163,0.00076327,0.0077807,0.011882,-0.047025,0.0012098,-0.0078242,0.0089636,0.0052073,-0.02445,0.0087197,0.1513,-0.0080991,-0.012603,0.0010088,-0.0011434,0.0065844,0.027364,-0.0023228,-0.0012298,0.040097,0.29034,-0.013649,-0.10143,0.03962,-0.053036,0.060389,0.0054292,0.020567,0.073534,0.18128,0.12023,-0.18409,0.085542,-0.062875,-0.03176,-0.0078546,-0.028754,-0.0029697,0.11008,-0.10321,0.025506,-0.21338,-0.021986,-0.1545,0.0011917,-0.093717,0.0090519,0.038482,0.056827,0.080379,0.023701,-0.046033,0.049769,-0.15368,0.018722,0.2045,0.018305,-0.049161,-0.039031,-0.13473,-0.076416,-0.018089,0.11493,0.033466,-0.20075,0.0046059,-0.076416,-0.039031,-0.030172,-0.067178,0.020745,-0.064617,0.01709,0.092385,-0.035069,0.0045191,0.055969,-0.035069,0.019888,0.01709,0.025144,-0.10608,-0.053765,0.0062787,0.027045,-0.018777,-0.035069,-0.035069,0.015662,-0.0076805,0.0015371,0.020745,0.019888,-0.022996,-0.048438,-0.0057121,0.019888,0.049954,-0.056516,-0.076416,-0.018535,0.024376,-0.049161,0.021768,0.13244,0.019888,-0.033891,-0.035069,-0.006218,0.023914,-0.020908,-0.076416,-0.023376,0.019547,-0.0049832,0.026174,-0.033925,-0.018514,0.12439,0.057015,-0.076416,0.0094089,-0.068666,-0.035069,-0.056909,0.025144,-0.10608,-0.050663,-0.035069,0.021795,-0.034134,0.092385,-0.030932,-0.006218,-0.010412,-0.011751,0.080717,-0.10608,0.064969,-0.0076805,0.028452,-0.13831,0.021721,-0.034134,0.026174,0.097253,-0.033358,-0.072663,0.046783,0.017587,0.074039,0.049954,0.11568,0.073763,0.026174,-0.020869,-0.027767,0.049954,0.033466,-0.036573,0.01709,0.092385,0.011303,-0.016789,-0.036145,0.032517,-0.015537,0.10835,0.020296,-0.047749,-0.056516,-0.044715,0.054451,0.0070013,0.015025,0.025144,-0.0064982,0.016767,0.074039,0.033466,0.0045186
-9.7504e-06,-0.0011317,1.0813e-05,0.0059509,-5.7871e-07,-1.0512e-07,-0.00043829,-0.00052545,-0.0059956,-0.0243,-0.0056088,0.048298,-0.039372,-0.030542,0.093102,-0.0025254,-0.13682,0.014116,0.20548,-0.080402,0.00085634,0.17527,-0.01507,0.00063994,0.028997,-0.0079676,0.0060935,-0.00078093,0.048338,-0.046717,0.001529,0.0055483,0.0036455,-0.092804,-0.0011745,0.015538,0.0038898,-0.00016512,-0.022018,0.050743,0.0036485,-0.0079645,-0.044723,-0.027505,0.00075269,-0.0023017,0.0074582,-0.0014504,0.0013854,0.2156,0.54572,-0.13998,0.35408,-0.11909,0.27557,-0.16676,0.14421,0.039531,-0.20336,0.020207,-0.033601,0.0056894,0.021436,-0.023191,0.0075096,0.053524,0.10111,-0.067317,-0.066336,0.14485,0.0039754,-0.084952,-0.036119,-0.025647,0.10791,0.02267,-0.0082335,-0.022067,0.079744,0.024702,-0.026213,-0.030074,-0.038215,0.071812,-0.015463,0.011281,-0.019985,0.0024121,0.0069165,-0.023936,0.016316,-0.001994,-0.049761,-0.049983,0.011566,-0.05276,0.016316,0.0069165,-0.00022332,0.0013048,-0.034221,0.03134,-0.016335,-0.011525,-0.0092405,0.0078632,-0.01652,-0.0092405,-0.021919,-0.016335,0.011591,0.048747,-0.0012425,0.0036916,-0.041104,-0.016248,-0.0092405,-0.0092405,-0.057488,-0.013721,0.089735,-0.034221,-0.021919,0.0173,-0.057448,-0.014843,-0.021919,0.010692,-0.011536,0.016316,0.0017779,0.010819,0.0024121,0.0049829,-0.025599,-0.021919,0.0070478,-0.0092405,-1.7973e-06,-0.021187,0.041552,0.016316,-0.0075054,0.0044603,-0.031437,-0.042754,0.0064519,0.038663,-0.02281,-0.093807,0.016316,-0.028658,0.039769,-0.0092405,-0.0067966,0.011591,0.048747,0.036352,-0.0092405,0.02682,0.011751,-0.011525,0.00095567,-1.7973e-06,-0.0010491,-0.0053464,-0.078593,0.048747,-0.03062,-0.013721,-0.021376,-0.020185,-0.033627,0.011751,-0.042754,0.050408,0.029902,0.062302,-0.0088582,-0.015216,-0.005093,0.010692,0.019745,-0.0111,-0.042754,-0.0042252,-0.045966,0.010692,-0.049983,0.01617,-0.016335,-0.011525,-0.018207,0.018188,0.032652,-0.019288,0.0048593,-0.091965,0.0047056,-0.0054821,-0.011536,0.057477,-0.0040015,-0.064262,-0.013273,0.011591,0.026803,-0.013436,-0.005093,-0.049983,-0.022716
-0.00079049,7.525e-05,0.0014371,2.667e-06,0.00031659,-2.6883e-05,0.01586,-0.0033665,-0.00079179,-0.020428,0.068308,-0.024062,-0.0057354,0.040192,0.0071421,0.063814,-0.019615,0.27587,0.012432,0.10132,-0.012351,-0.0045613,-0.033334,-0.0026294,-0.0033977,-0.048918,0.031598,0.02976,-0.00097074,-0.0032654,0.059439,0.023447,-0.029461,-0.0026179,0.010288,0.005734,0.01301,0.011055,0.0094244,-0.005157,-0.0043686,-0.066519,0.0018268,0.0036617,-0.0253,0.020774,-0.0036576,-0.0050774,0.033584,0.069796,-0.015351,0.0033903,0.10975,-0.049331,0.010652,-0.19447,0.068658,0.035492,-0.091248,0.094861,-0.021998,-0.019105,0.13226,0.20807,-0.22706,0.029826,-0.039001,0.18662,-0.21663,-0.6539,0.18036,0.2404,0.27985,-0.044641,0.02751,-0.0040161,0.024935,0.013367,0.023357,0.04159,-0.0026311,-0.0076876,0.0015336,-0.0043363,0.0020689,0.013315,0.00079329,-0.00020465,-0.00086352,-0.00084879,0.00033034,0.016542,-0.0072577,-0.00030356,0.0019832,0.0001518,0.00033034,-0.00086352,-0.0047948,0.0019434,-0.0023726,0.00086933,-0.0042133,0.00086189,-0.0065066,0.0031602,0.0018116,-0.0065066,0.00085167,-0.0042133,0.0045009,0.0025618,-0.0045188,0.0032606,-0.00030315,0.0069885,-0.0065066,-0.0065066,0.001372,-7.2724e-06,0.011308,-0.0023726,0.00085167,0.0044935,-0.00063766,-0.0034291,0.00085167,-7.9373e-05,0.00096368,0.00033034,-0.0011964,-0.00055886,-0.00020465,-0.00028065,0.00362,0.00085167,0.00059875,-0.0065066,-0.0008229,0.00062772,0.00069084,0.00033034,-0.0064887,-0.00024675,0.00068386,-0.002926,0.015403,0.00071732,0.0037267,-0.0020553,0.00033034,0.00061545,0.00077015,-0.0065066,-0.0014608,0.0045009,0.0025618,0.0011072,-0.0065066,0.010158,-0.0020437,0.00086189,-0.03222,-0.0008229,-0.0034642,-0.00037978,0.0058905,0.0025618,0.00046965,-7.2724e-06,-2.1554e-05,0.0003657,-0.002321,-0.0020437,-0.002926,-0.0030093,0.0021178,0.0025997,0.002713,0.00098573,0.00068401,-7.9373e-05,-0.0015168,0.0017563,-0.002926,0.0020308,-0.01287,-7.9373e-05,-0.00030356,0.005507,-0.0042133,0.00086189,-0.0012166,0.0028888,0.0014203,-0.001169,-0.005152,0.0032784,-0.00028396,0.0017828,0.00096368,-0.00050974,-0.0021367,0.0016063,0.001878,0.0045009,0.012184,0.002204,0.00068401,-0.00030356,0.0024431
