-0.00063174,0.00010398,-1.3753e-17,-0.0012014,-4.1232e-18,-0.0012605,3.832e-18,-0.069442,0.00011752,8.1463e-17,-0.040704,0.22182,-0.077026,0.00081599,8.7979e-16,-0.062605,-9.3224e-16,0.23393,1.2418e-15,4.5814e-16,-0.0061969,-1.1451e-16,-3.6646e-18,0.00037146,2.5523e-16,0.036874,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9372,-0
-0.0038332,0.00060208,6.4957e-17,-0.0012408,-4.4417e-18,-0.0068256,1.1545e-16,-0.28937,-0.0025165,1.4311e-16,0.00010773,0.034751,-0.18318,0.0082363,-2.4217e-16,0.043695,6.8485e-16,-0.16738,-1.1768e-15,-5.0621e-16,0.0059607,3.7747e-16,-1.3663e-16,-0.00042031,4.6795e-15,0.35047,-0.039556,0.023959,-0.51929,-0.031576,0.14614,-0.0044604,-0.42055,0.20763,-0.079119,-0.12348,-0.015688,0.10889,0.19326,-0.10663,0.093551,0.11617,-0.15937,0.044696,-0.05015,-0.001974,0.060891,-0.0018835,-0.0060358,0.008565,-0.0014608,0.033978,-0.046103,-0.041189,-0.012515,0.016295,0.026436,0.015208,0.033729,0.039017,-0.035662,-0.0027194,0.098418,-0.013542,-0.013694,0.023501,-0.005175,-0.069077,0.0082054,0.045734,0.023154,0.01523,-0.027459,-0.0050679,0.073001,2.2704e-18,-0.013789,-0.203
-0.0013595,0.00021227,1.1497e-17,-0.00015503,-1.5707e-17,-0.0027256,-4.0661e-16,-0.16109,-0.0036909,1.7834e-16,0.047557,-0.18499,0.15338,-0.0066209,1.134e-16,-0.018705,-1.3678e-16,0.067207,1.3156e-15,-6.2482e-16,-0.0014994,8.0665e-17,4.2681e-16,8.3627e-05,6.4827e-16,0.10468,-0.42747,-0.66253,-0.34413,-0.15066,-0.1,-0.060048,0.22577,-0.13043,0.062843,0.078418,-0.017619,-0.048751,-0.10764,0.05177,-0.040366,-0.049466,0.054291,-0.012417,0.045896,-0.0022424,0.011858,0.027723,0.012002,-0.017739,-0.0062857,-0.008756,0.008899,0.0038409,0.017335,-0.011139,0.014007,-0.030618,-0.02378,-0.0053431,0.025473,0.02091,-0.074506,-0.014791,0.042826,0.004742,-0.01934,0.055813,0.0079318,-0.007124,-0.00060179,-0.019012,-0.011596,-0.0052105,-0.012296,1.4675e-17,0.024369,0.0102
-1.1102e-16,9.0206e-17,0.01059,1.1102e-16,-0.015538,5.1001e-16,-0.31833,-2.2204e-16,-5.376e-16,-0.14715,1.0963e-15,-1.6653e-15,-2.0123e-16,-6.696e-16,0.10058,-8.913e-15,0.01823,2.956e-15,-0.10425,-0.069684,-2.1639e-15,0.13383,0.012144,2.8622e-16,-0.051576,-0.63727,-0.29559,-0.24141,0.16523,0.038201,-0.0072392,0.10035,-0.28247,0.16063,-0.086175,-0.0581,0.033767,0.079114,0.17207,-0.084513,0.074269,0.064233,-0.074317,0.021828,-0.032083,0.027543,0.022296,0.011053,0.015063,-0.0014785,0.015936,0.042889,-0.036765,-0.045346,-0.0036034,0.033094,0.0093621,0.015234,-0.01667,0.040833,-0.0087091,-0.0062569,0.11252,0.0097429,-0.021666,0.042248,0.014677,-0.07477,-0.043428,0.052844,0.032382,0.052373,-0.034831,-0.0050422,0.061459,-2.6677e-18,0.025073,-0.12797
-0.0033566,-0.0062714,4.5057e-17,5.978e-05,9.5215e-17,0.20186,-9.1512e-17,-0.0079692,0.27844,-2.504e-15,-0.032009,-0.010414,-0.0024609,-0.0090226,9.1755e-16,-0.084888,-2.3631e-15,-0.020413,-9.5747e-16,2.3897e-15,0.0085186,5.4198e-16,-5.5506e-16,0.014511,-1.8456e-14,-0.071455,0.74437,-0.54722,-0.0054705,0.038149,0.022618,-0.0020726,-0.070325,0.014838,-0.0016618,-0.040966,-0.020764,0.011754,0.03554,-0.016698,0.015166,0.019074,-0.018392,0.0061897,-0.0080936,-0.010108,0.0020282,0.0083216,-0.0068349,-0.0065007,-0.013314,0.0026149,-0.0031937,-0.0038237,-0.00066504,0.010148,0.0039524,0.0036195,0.0097592,0.0074722,-0.0035866,-0.0080827,0.0033162,-0.0067131,-0.0027316,0.0072402,0.0060636,-0.016877,-0.010441,0.0028277,-0.00018644,-0.0072859,0.0018558,-0.0052813,0.0089796,1.0446e-17,0.0028114,-0.016692
-0.0037255,-0.0058563,1.4975e-17,7.7265e-05,-3.5728e-17,0.20945,3.4877e-16,-0.0065081,-0.052328,8.7701e-16,-0.12302,-0.028304,0.0059404,0.20477,4.1258e-16,0.29746,5.6115e-15,0.10422,1.8753e-16,-4.2724e-14,0.6716,-3.0778e-15,3.9175e-14,-0.58738,8.3934e-15,1.6853e-15,-2.0282e-14,1.4748e-14,4.1324e-15,-8.3782e-16,-1.9022e-16,2.6361e-15,2.8065e-16,5.7154e-16,-6.602e-16,6.393e-16,-8.7108e-16,-7.7981e-16,-8.2597e-16,2.8664e-17,-1.0522e-15,-2.0149e-16,1.5608e-16,7.3929e-17,4.9667e-16,5.4757e-16,-7.468e-17,1.9621e-16,-2.6203e-16,-5.3665e-16,1.9251e-16,-5.6752e-16,-7.6944e-17,4.8195e-16,-6.084e-17,-3.9629e-16,9.8415e-17,-3.9698e-16,-9.2496e-18,-3.0589e-16,3.4445e-16,-2.8208e-16,-4.9547e-16,7.3726e-18,1.5399e-17,-2.8396e-16,-3.971e-16,8.6881e-16,2.6416e-16,-1.4539e-16,-4.7733e-16,-1.2534e-16,1.1222e-16,-1.5956e-16,-4.162e-17,-1.7605e-17,-1.1102e-16,9.5659e-16
6.0986e-20,-5.2042e-18,0.010514,-9.4868e-20,-0.015428,2.2204e-16,-0.31606,-5.5511e-17,-2.2006e-15,-0.1461,-6.245e-16,0,4.7184e-16,-1.2954e-15,0.099863,3.1919e-15,0.0181,1.249e-15,-0.10351,-0.069187,-6.1884e-15,0.13288,0.012057,1.2015e-15,-0.051207,0.18248,0.053534,0.035804,-0.1313,0.039873,-0.46091,0.41905,-0.014668,0.22188,-0.031909,-0.078766,-0.091945,-0.0067587,0.018021,-0.0055683,-0.013854,0.022907,0.019088,-0.0067891,0.01087,-0.028436,-0.10984,-0.037477,-0.0038968,-0.043199,-0.053667,-0.071393,0.04813,0.11781,-0.024713,-0.057901,0.027869,-0.054826,0.05341,0.025834,0.040109,-0.14374,-0.075268,-0.0011305,-0.097529,-0.029029,0.020534,0.042009,0.039361,-0.027514,-0.091343,-0.011832,0.10969,0.016202,-0.064293,1.4259e-19,-0.0071796,0.44918
-0.0037638,0.00059119,2.3917e-18,-0.0012183,-2.5424e-17,-0.006702,1.3556e-17,-0.28414,-0.002471,3.0612e-16,0.00010578,0.034123,-0.17986,0.0080873,-5.3631e-16,0.042904,4.6117e-16,-0.16435,-9.9967e-16,-4.8165e-16,0.0058529,-2.6903e-16,3.4319e-16,-0.0004127,-1.3177e-16,-0.17422,-0.013479,0.029924,0.087594,-0.12934,0.21756,-0.16839,-0.0053369,-0.035184,0.2071,-0.23031,-0.46585,0.045432,0.088689,-0.039775,-0.013561,-0.049046,0.065341,0.068656,0.17614,-0.13632,-0.1374,0.17685,0.090806,-0.17711,-0.098783,-0.066662,-0.0068847,-0.05227,0.070173,-0.054026,0.075966,-0.091525,-0.081796,-0.044134,-0.056877,0.0096098,-0.18122,-0.12543,0.04751,0.0067432,-0.099531,0.16124,0.1233,0.03069,-0.02593,-0.045873,-0.023629,-0.012845,0.062037,1.8617e-17,0.0068546,0.29543
-8.2631e-20,-3.9275e-18,0.0078855,-1.6708e-19,-0.0049241,2.1576e-17,-0.11569,5.5077e-17,3.7748e-15,0.37656,5.5511e-16,-1.9429e-16,2.2204e-16,-2.9005e-15,0.42836,5.3638e-15,-0.17098,-1.9429e-15,0.30387,0.035858,2.0643e-15,0.22613,0.52102,4.0308e-14,0.46453,1.705e-15,5.8848e-15,-5.9647e-15,3.0919e-15,9.5938e-15,3.1347e-16,-1.9839e-15,2.7743e-15,1.1807e-15,2.1878e-15,-2.2679e-15,6.5061e-16,1.5095e-15,1.1793e-15,-1.4145e-15,7.8464e-16,-6.3119e-16,-2.5508e-16,-2.5977e-16,-2.5678e-16,-1.0427e-16,-3.0574e-16,-8.6469e-16,3.129e-16,5.4915e-17,-1.7708e-16,2.9445e-17,-4.777e-16,-5.8013e-16,4.5533e-16,6.1856e-16,-5.7635e-16,2.651e-16,8.9217e-16,5.0066e-16,-8.8402e-16,6.5909e-16,1.9585e-16,9.7393e-17,3.8048e-17,-1.1528e-16,3.6103e-16,-2.1563e-16,-7.6208e-16,-4.4547e-16,2.9489e-16,4.4622e-17,7.4471e-17,-2.9012e-16,9.1827e-16,1.6673e-17,-2.498e-16,2.1289e-15
-0.00062528,0.00010292,3.9031e-18,-0.0011891,1.3553e-20,-0.0012476,5.4996e-17,-0.068733,0.00011632,-1.5785e-16,-0.040288,0.21956,-0.076239,0.00080765,9.4316e-16,-0.061966,-7.5395e-16,0.23154,1.3354e-15,9.3968e-18,-0.0061336,-3.9114e-17,-4.0724e-16,0.00036766,-7.8556e-17,0.31787,-0.046191,-0.10132,0.30508,-0.074538,-0.090329,0.38856,0.007268,-0.077317,0.011131,-0.10586,-0.15932,-0.00017877,0.086769,-0.12094,-0.073067,-0.14356,0.10709,0.03227,0.14903,0.20373,-0.065475,0.099561,0.1356,-0.091171,0.0037818,-0.040063,-0.052424,-0.071238,0.07142,0.058233,-0.014354,-0.043691,-0.2244,0.00079321,-0.026187,0.063461,0.018468,0.041353,0.049746,0.10273,0.00015755,-0.020544,-0.1668,0.11995,0.062465,0.092935,-0.113,-0.058282,0.15503,-3.1375e-17,-0.13956,-0.3129
