2.2985e-16,-0.0023805,0.00043612,-0.00015295,2.2204e-16,-0.036612,0.0097358,-0.0020106,0.24667,-0.0057258,0.039356,0.036634,3.3307e-16,-0.014933,0.012593,-7.7716e-16,0.046242,0.0036,0.0004412,0.023992,0.037237,1.1241e-15,-0.010511,0.0015133,-0.00096128,-0.094708,0.0014931,-0.0025535,-0.0020294,0.00082573,0.00049179,0.0011823,-0.0013769,0.0050266,0.0016952,-0.00047076,-0.0011209,-0.0018014,0.0011157,-3.3488e-05,0.00024282,-0.0011955,0.00012086,-0.0014919,-0.00019341,0.0018688,0.0008913,0.0008727,-0.0018615,-0.00046725,0.00027738,0.00056567,0.00029836,-0.00080893,-3.281e-05,0.00088108,0.00023628,-0.00022422,0.00031355,0.00043801,0.00074152,0.00021821,-0.0003036,-0.00082294,0.00016143,-0.00028906,-8.3659e-05,0.00046585,-5.4022e-05,0.00036138,3.2194e-05,0.00039019,-0.00013777,5.8167e-05,-0.00014379,-7.3649e-05,2.3899e-05,0,0,-0.95976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00099093,-2.2128e-17,-2.1483e-17,1.4537e-17,-0.00010185,6.5323e-18,-5.0666e-17,-2.8858e-16,-1.9245e-18,-6.4839e-17,1.482e-17,-1.481e-16,0.03709,-5.0524e-16,1.4886e-16,0.23667,6.6939e-16,9.4109e-17,1.0865e-16,1.0408e-17,-6.8522e-17,-0.00081807,7.3943e-17,2.6693e-16,-2.5813e-16,0.027472,0.00927,0.0721,-0.012683,-0.0098282,0.034291,0.024889,-0.0123,0.041234,0.0039601,0.0062704,-0.0036094,-0.0036331,0.017363,0.020102,0.0078515,-0.0048303,-0.0027747,-0.0087611,-0.0041005,0.0011165,0.0081385,0.013992,-0.023811,0.0018465,-0.0098162,-0.0038869,0.0052832,-0.0047278,-0.0035633,0.0040335,-0.0073494,0.0039232,-0.0060469,0.0083597,-0.011629,0.026318,-0.00088618,-0.013867,0.031399,0.023888,-0.045202,0.011656,-0.010985,-0.02963,-0.012615,-0.017838,0.018266,-0.015298,-0.010291,-0.053006,0.047027,-8.1109e-05,0.01508,-0.0024586,0.010856,0.013155,-0.069438,0.011401,-0.0087715,-0.0030622,-0.074812,0.0088587,-0.011892,-0.076379,-0.0060335,0.00094964,-0.0087715,4.5306e-05,-0.010063,-0.012949,0.00019449,0.015189,-0.0057213,0.008548,0.00097481,0.0089133,-0.080835,0.0039419,-0.070955,0.0062837,-0.0046705,-0.039138,0.017055,0.0039273,-0.069438,-0.0043568,-0.065304,-0.0025723,-0.0030622,-0.0057213,0.0059084,-6.5866e-05,0.00089866,0.008548,-0.0026967,-0.00010828,0.0076003,-0.00011507,-6.251e-05,-0.00012295,0.00097481,0.0005668,0.0059084,0.0064439,0.0005668,0.0039419,-4.7596e-05,-0.0035935,0.010929,-0.0035935,0.00074329,-0.08346,-0.92905,-0.079874,-0.0031778,-0.017086,0.01547,-0.0060335,-0.0005342,-5.9788e-05,0.0021124,-8.1109e-05,0.0059084,0.0011145,-0.00261,-0.0043568,-0.019048,-0.0043568,0.001939
2.8826e-20,-0.0023805,0.00043612,-0.00015295,6.9731e-18,-0.036612,0.0097358,-0.0020106,0.24667,-0.0057258,0.039356,0.036634,-6.8746e-17,-0.014933,0.012593,-7.3165e-17,0.046242,0.0036,0.0004412,0.023992,0.037237,9.9784e-16,-0.010511,0.0015133,-0.00096128,-0.11681,0.061535,0.17513,-0.0958,-0.03584,0.33176,0.068115,0.03568,0.022504,0.15079,0.065851,0.026709,0.002085,-0.045078,-0.4159,-0.13467,-0.050691,0.062103,0.14746,0.16223,0.33233,0.16465,-0.2609,0.27488,-0.0598,0.14437,-0.089147,-0.19554,-0.021126,0.045949,-0.092832,0.10153,-0.016884,-0.0015801,0.029261,-0.010662,-0.1216,-0.10453,-0.00037289,0.10786,-0.098872,-0.0096032,-0.034665,0.18438,-0.095197,-0.047275,0.0068271,-0.03558,-0.0187,0.044505,-0.0032668,-0.0079213,-2.3845e-05,0.00014375,0.084277,0.00087292,0.0034222,-0.00024746,0.00091675,-0.00027718,0.00024522,-0.00026633,0.015249,0.0025529,-0.00027628,0.00020094,0.001192,-0.00027718,0.0070912,-0.00027416,-0.00078301,-0.0024588,0.00014479,0.00029111,0.0007255,0.0015381,0.00096338,-0.00028641,-0.00077949,-0.00025021,0.00099907,0.00010415,0.0060923,-0.0037533,-0.0007766,-0.00024746,0.0001783,-0.00023036,-0.0012456,0.00024522,0.00029111,0.00096185,-7.2268e-05,0.00087219,0.0007255,0.0021671,-8.2179e-05,0.00073183,-7.8356e-05,-7.6648e-05,-4.8861e-05,0.0015381,-9.9726e-05,0.00096185,0.00051249,-9.9726e-05,-0.00077949,-0.00013268,-0.0005822,0.00087883,-0.0005822,0.0013809,-0.00029735,0.00025021,-0.00028126,-0.00027526,0.0069036,0.00014747,0.00020094,0.00012757,-4.3414e-05,-0.01365,-2.3845e-05,0.00096185,0.0013239,-0.001288,0.0001783,0.005664,0.0001783,-0.00013192
5.2834e-22,-7.4883e-05,-0.00096839,2.4554e-06,8.8372e-19,0.0035587,0.024827,0.0016558,-0.00028437,9.0623e-06,-0.00011161,-0.00044582,2.7111e-18,0.00013043,-0.0033407,-1.2318e-20,0.0025854,0.0036701,0.29484,-0.0051312,-0.0023793,1.4338e-16,0.0020714,-0.0019883,-0.00075332,0.82766,-0.3087,-0.13401,0.021846,-0.010334,0.049326,-0.064936,-0.14653,-0.13265,0.10465,0.0057704,0.090884,-0.0814,-0.0061432,-0.076893,-0.058393,0.049481,-0.012516,0.040183,0.028608,0.039204,-0.016593,-0.060872,0.098309,-0.022676,0.036999,-0.0056221,-0.017636,0.01494,-0.0046086,-0.015879,0.0061309,0.0075732,-0.01014,0.0080876,-0.011057,-0.016579,-0.0064242,0.021855,0.0057808,-0.0097324,-0.0059401,0.0028145,0.032013,-0.017185,-0.0033679,0.0016673,-0.0082969,-0.0018943,0.006452,0.00024825,-0.0023001,-4.6803e-06,-9.0359e-06,-0.082542,5.4317e-05,0.00027478,-7.9212e-06,5.7044e-05,3.7572e-05,6.359e-05,-8.3475e-06,0.0010645,0.00012988,-8.7547e-06,2.2612e-05,8.4694e-05,3.7572e-05,0.00046989,-4.9171e-05,4.0147e-05,-0.00012867,-9.1009e-06,2.5123e-05,1.1613e-05,0.00010626,0.00017595,-9.0374e-06,-6.6948e-05,-7.6244e-06,3.068e-05,1.357e-05,0.00044795,-0.00027646,-6.67e-05,-7.9212e-06,2.0034e-05,-7.2072e-06,-8.3418e-05,6.359e-05,2.5123e-05,3.1345e-05,-8.8398e-06,6.4477e-05,1.1613e-05,0.00014172,-9.6267e-06,1.5239e-05,-9.1928e-06,-9.1347e-06,-6.1243e-06,0.00010626,5.9432e-06,3.1345e-05,-7.0746e-06,5.9432e-06,-6.6948e-05,-1.2658e-05,-4.3282e-05,5.4685e-05,-4.3282e-05,9.6829e-05,-9.404e-06,7.6244e-06,-8.85e-06,2.9685e-05,0.00045963,-9.2693e-06,2.2612e-05,-2.6435e-06,-6.1087e-06,-0.0011426,-4.6803e-06,3.1345e-05,9.2644e-05,-8.6056e-05,2.0034e-05,0.00016293,2.0034e-05,-9.5307e-06
7.8588e-19,-0.0026273,0.00048134,-0.00016881,-6.5918e-17,-0.040409,0.010745,-0.002219,0.27225,-0.0063195,0.043437,0.040433,9.2976e-19,-0.016482,0.013899,-1.483e-16,0.051037,0.0039733,0.00048695,0.02648,0.041098,1.0386e-15,-0.011601,0.0016702,-0.001061,0.079481,-0.032135,-0.063066,0.0071578,-0.21688,-0.1176,-0.22307,0.17364,-0.014648,0.12812,0.30996,-0.12194,0.14271,0.050674,0.10878,-0.1109,-0.4498,0.46404,0.067034,0.000419,-0.042203,0.15568,0.22556,-0.16568,-0.062315,0.085285,-0.043687,0.095552,-0.024015,0.0022327,-0.039643,0.0087817,-0.072764,-0.0083954,-0.035026,-0.058442,0.046154,-0.058581,0.032336,0.020923,-0.022731,-0.0062502,0.034328,0.0040893,0.032969,-0.034762,0.020447,-0.0066949,0.013431,-0.021241,-0.0014603,-0.0024904,0.00027956,-0.010467,0.072837,-0.0050377,-0.011325,0.00092769,-0.0052907,0.007081,0.010458,0.001072,-0.056348,-0.014246,0.0011261,0.0007658,-0.0049244,0.007081,-0.030269,0.0019971,-0.012156,0.015345,-0.010543,-0.00028716,-0.014099,-0.0063966,-0.011574,0.0011635,-0.005388,0.0012026,-0.0047768,0.00043007,-0.0084636,0.0040316,-0.005368,0.00092769,0.00073918,0.00087557,0.002493,0.010458,-0.00028716,-0.0036845,0.00053626,-0.0032041,-0.014099,-0.011228,0.0005347,-0.011726,0.00050241,0.00056325,0.0003474,-0.0063966,0.00023268,-0.0036845,-0.013935,0.00023268,-0.005388,0.00072534,-0.00041708,-0.0050718,-0.00041708,-0.0053661,0.0012256,-0.0012026,0.0011322,0.012746,-0.025986,-0.010738,0.0007658,-0.00048125,0.00023472,0.041162,0.00027956,-0.0036845,-0.0052331,0.002521,0.00073918,-0.014591,0.00073918,-0.0021087
4.0652e-20,-1.4621e-05,1.8913e-06,0.0017747,8.362e-18,0.00015598,-0.0096898,0.14527,0.003065,0.051714,3.3181e-05,-0.010511,1.716e-16,-0.04835,-0.021114,1.6605e-16,-0.00041572,-0.0067344,-0.00035419,-0.014958,0.006426,1.2586e-16,-0.00011126,-7.6169e-05,0.00026402,-0.064071,-0.10709,-0.016131,0.25012,-0.58989,-0.068756,-0.030745,0.16838,0.28466,0.40022,-0.11105,0.11271,0.077135,-0.10934,-0.063393,0.033736,0.16181,-0.16287,0.089234,0.0090064,0.036276,-0.19178,-0.022234,0.027603,0.0012492,-0.071709,0.022324,0.15449,0.11958,-0.080682,-0.19308,0.075462,-0.0017011,-0.067261,-0.014343,-0.024023,0.065481,0.073719,0.059711,-0.076945,0.0205,-0.0095966,0.01861,-0.026687,-0.00081098,0.017072,0.00041623,0.0010555,0.0037441,-0.0041367,0.0030595,-0.0019031,0.00022252,0.0030612,0.0058099,0.010671,-0.0032924,8.735e-05,0.011207,-0.0062797,0.002933,0.00015208,-0.018894,-0.00036847,0.00018014,-0.002737,-0.016361,-0.0062797,-0.0060476,-0.0060352,0.0048583,0.0032171,0.0030832,-0.0029478,0.0012962,-0.014536,-0.0041686,0.00025891,-0.0081918,0.0004446,-0.0018061,-0.0023046,-0.0067913,0.0094171,-0.0081614,8.735e-05,-0.0022804,5.6657e-05,-0.010099,0.002933,-0.0029478,-0.00035042,0.00038898,-0.018582,0.0012962,-0.0027701,0.00033736,0.0037522,0.00031674,0.00039103,0.00021267,-0.014536,-0.00040016,-0.00035042,0.0029247,-0.00040016,-0.0081918,0.00056586,0.0061009,0.010744,0.0061009,-0.015633,0.00029191,-0.0004446,0.00024264,-0.00026869,-0.0064433,0.0031402,-0.002737,0.00025575,0.00027997,-0.0029191,0.00022252,-0.00035042,-0.016011,-0.010184,-0.0022804,-0.0091819,-0.0022804,-3.9114e-05
1.4915e-19,-0.001805,0.00034348,0.004479,-1.6467e-17,0.0070629,-0.0047381,0.051075,-0.0049895,-0.28369,0.0022732,-0.019809,-1.4745e-16,-0.11081,-0.049945,-2.1683e-16,-0.002616,-0.067066,0.00025427,-0.0070547,0.0035055,-3.6158e-16,2.5061e-05,0.0007875,0.00015417,-0.0095555,0.25969,-0.14139,-0.14755,-0.31873,0.49067,-0.24602,-0.081506,-0.34521,0.055742,-0.41056,-0.036875,-0.10427,0.050339,0.14144,0.066067,-0.044606,-0.0075824,-0.03525,-0.051825,-0.02001,0.063006,0.14245,-0.044195,0.0010669,0.0086944,0.011565,-0.00027403,0.0086011,-0.03188,0.023676,-0.00020731,-0.055759,0.017352,-0.041284,0.045373,-0.01604,0.049334,-0.052486,0.015925,-0.010854,0.0095227,0.0025286,4.8152e-05,0.0062167,-0.00047416,0.0042222,-0.00321,0.00011095,-0.00078619,-0.00042969,0.0003843,6.7451e-05,-0.0010967,0.001056,-0.002183,-0.0010864,0.00028443,-0.0022926,0.0015617,-0.00023007,0.00031452,-0.013473,-0.0022072,0.00032558,0.00013027,-0.00095749,0.0015617,-0.0068919,0.0010233,-0.0050312,0.0030536,-0.0011046,7.1398e-06,-0.0023874,-0.001299,-0.0039418,0.00033559,0.0011931,0.00032093,-0.0012734,0.00011559,-0.0047816,0.0030808,0.0011887,0.00028443,0.00011269,0.00026516,0.0015034,-0.00023007,7.1398e-06,-0.0010808,0.00014491,-0.00055192,-0.0023874,-0.0018822,0.00015703,-0.0020803,0.00014922,0.00015092,9.5982e-05,-0.001299,9.4977e-05,-0.0010808,-0.0021355,9.4977e-05,0.0011931,0.0001921,0.0006016,-0.0021978,0.0006016,-0.0010824,0.00034985,-0.00032093,0.00032932,0.00032816,-0.006859,-0.0011251,0.00013027,-0.00015905,7.1329e-05,0.01493,6.7451e-05,-0.0010808,-0.0010312,0.0015281,0.00011269,-0.0038347,0.00011269,-0.00021846
-0.00073568,1.29e-16,-1.1347e-17,-2.5495e-17,0.0089849,-1.7275e-16,-9.5198e-17,-8.0911e-16,-1.5136e-16,-4.0691e-16,-3.0245e-17,-6.9953e-17,-0.17792,5.7668e-17,-4.6319e-16,0.029315,-2.2587e-15,-5.2994e-16,-5.7044e-16,-3.7679e-15,-4.1922e-15,0.41412,5.5362e-16,7.1491e-16,9.3103e-16,-0.071175,-0.31276,0.27175,-0.33944,-0.01813,-0.18542,-0.10406,0.36073,-0.24383,-0.070787,-0.17038,0.24147,-0.17456,0.024574,0.065176,-0.014691,0.013132,-0.020051,-0.070552,-0.046104,0.21029,-0.080181,0.055065,-0.096045,-0.02798,0.09035,-0.087743,0.015099,0.028778,-0.070468,-0.081438,-0.0599,0.082741,-0.088276,0.038286,-0.071449,-0.0068754,-0.087354,0.046364,-0.03388,0.014596,-0.013797,0.002987,0.050656,-0.030487,-0.021954,-0.021175,-0.011119,-0.00061235,0.01312,0.0077621,-0.0089617,-2.1684e-19,-2.6021e-18,0.004946,-3.4694e-18,2.7756e-17,-1.0842e-19,-8.6736e-18,1.7347e-18,-8.6736e-19,-2.1684e-19,3.5779e-18,3.2526e-19,8.6736e-19,2.1684e-18,4.3368e-19,6.9389e-18,-5.2042e-18,1.7347e-18,-4.1633e-17,-3.4694e-18,-3.4694e-18,4.3368e-19,-6.9389e-18,8.6736e-19,-6.9389e-18,-2.1684e-19,3.4694e-18,0,1.7347e-18,-8.6736e-19,-5.9631e-19,8.6736e-19,1.301e-18,1.0842e-19,2.6021e-18,2.1684e-19,8.6736e-19,-2.6021e-18,8.6736e-19,-4.3368e-19,2.1684e-19,2.6021e-18,-6.9389e-18,-8.6736e-19,4.3368e-19,-6.9389e-18,0,2.1684e-19,2.1684e-19,8.6736e-19,2.1684e-19,0,-3.4694e-18,3.2526e-19,2.1684e-18,-8.6736e-19,-2.6021e-18,-6.9389e-18,-1.7347e-18,-8.6736e-19,6.5052e-19,-2.1684e-19,4.3368e-19,0,-1.7347e-18,-8.6736e-19,2.1684e-18,-2.7105e-19,2.1684e-19,0,-2.1684e-19,-4.3368e-19,-1.301e-18,-1.7347e-18,2.1684e-18,4.3368e-18,4.3368e-19,-1.7347e-18
-0.0007487,1.6365e-16,3.8218e-18,-2.5153e-17,0.0091438,4.4409e-16,-6.1062e-16,-3.9899e-16,1.1102e-16,9.7145e-17,-6.8522e-16,1.475e-15,-0.18107,-3.0585e-16,-5.9887e-16,0.029833,-4.9036e-15,-5.3811e-16,4.0331e-17,-3.9188e-15,-4.9341e-15,0.42145,8.7147e-16,-1.2208e-15,2.9574e-16,0.14268,0.27402,0.25705,0.58906,-0.16975,-0.078899,0.088181,0.021477,-0.27585,-0.31201,-0.017707,-0.056376,0.12997,-0.084034,-0.11565,0.010472,-0.018319,0.02026,0.027869,0.013307,-0.03249,0.058563,-0.0072951,0.049269,0.013229,-0.0091886,0.017239,-0.022838,-0.0026495,0.045151,0.019896,0.045155,-0.037013,0.038628,-0.0080786,0.033831,-0.01599,0.0085105,-0.050391,0.025861,-0.0024456,0.0073402,0.0031988,-0.0010778,0.010981,-0.0047846,0.0083061,0.00095827,-0.00067942,-0.0020777,-0.003032,0.0022733,0,0,-0.01796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6233e-19,-1.6667e-05,2.156e-06,0.002023,-2.6309e-17,0.00017781,-0.011046,0.1656,0.0034939,0.058951,3.7825e-05,-0.011982,1.3105e-16,-0.055116,-0.024068,1.0838e-16,-0.0004739,-0.0076768,-0.00040376,-0.017052,0.0073252,2.9454e-16,-0.00012683,-8.6828e-05,0.00030097,0.0194,0.063601,-0.11356,0.047021,0.20998,0.15296,0.034221,0.044172,0.019492,-0.11419,-0.097449,0.26497,0.26995,0.033763,0.053188,-0.19282,-0.020737,0.030681,0.10997,0.2657,0.20216,-0.12768,0.18807,-0.039224,-0.042329,-0.17282,0.036001,0.20523,-0.085265,0.071501,-0.015317,-0.049982,0.18902,-0.087101,0.12099,0.055416,0.10835,0.021055,-0.13345,-0.014919,-0.16886,-0.012843,0.11767,0.076704,-0.045005,0.053255,0.06028,0.024574,0.02514,-0.042283,-0.0019118,0.0014987,0.00046105,-0.022459,-0.0015808,0.027071,0.015652,0.0040219,0.02843,0.017516,-0.0023936,0.0044841,-0.11488,0.012951,0.0046239,-0.019277,-0.15698,0.017516,-0.044561,-0.062886,-0.077437,0.02985,-0.022621,-0.019332,-0.039196,-0.13812,-0.14975,0.0049112,-0.051786,0.0046118,-0.018382,-0.016585,0.011914,0.032365,-0.051594,0.0040219,-0.016005,0.0038359,-0.11634,-0.0023936,-0.019332,-0.015483,0.00084247,-0.17777,-0.039196,-0.038483,0.00069597,-0.034304,0.00064037,0.0008862,0.00048164,-0.13812,0.00044247,-0.015483,-0.041567,0.00044247,-0.051786,0.0011484,0.040362,0.027254,0.040362,-0.14809,0.0051085,-0.0046118,0.0048227,-0.033244,-0.029886,-0.023039,-0.019277,-0.00085458,0.0003563,0.040872,0.00046105,-0.015483,-0.153,-0.11762,-0.016005,-0.013076,-0.016005,-0.0031508
