5.72e-140,0.86301,1.0168e-150,0.13699,4.2733e-140
0.41352,2.2131e-109,2.3001e-119,1.121e-112,0.58648
2.0161e-258,1.5468e-260,1,1.6582e-258,1.0743e-258
