1.9968e-141,4.3574e-55,8.6077e-83,0.00091136,7.9207e-56,0.0018859,1.9381e-95,3.683e-110,0.00091065,8.3806e-152,6.1089e-80,4.7061e-144,0.00091065,0.00091065,3.9568e-147,0.00091065,0.00091065,1.9097e-17,0.00091065,0.0091065,9.437e-99,5.855e-149,0.00091065,8.7483e-80,0.00091065,2.1356e-152,3.5211e-107,3.8651e-29,0.00091065,5.3738e-152,0.00091065,1.4043e-79,5.4984e-130,4.1089e-108,0.00063816,7.1315e-07,0.0027319,0.00091101,8.664e-69,0.00091065,0.00091065,0.00091065,0.00091065,0.00091065,1.6301e-59,1.0177e-58,2.5218e-55,8.9017e-97,0.00091065,1.1782e-31,2.9686e-152,9.3871e-51,0.00091065,6.1346e-142,9.6704e-58,0.00091065,6.4368e-153,8.3519e-13,4.6715e-125,0.00091065,0.00091065,3.2063e-13,0.00091065,2.3729e-148,0.00091065,0.0025292,0.00091065,0.00091065,5.8564e-144,0.00091065,2.2978e-109,0.00091065,1.0383e-149,0.00090735,0.00091065,0.00091065,2.4303e-107,0.00091065,4.5994e-135,0.00091065,0.00091065,2.238e-22,5.3165e-83,6.4726e-50,0.00091065,4.239e-51,5.7709e-17,0.00091065,0.00091065,0.0045432,0.00091065,0.00091065,0.00091065,6.7194e-144,0.00091065,0.00091065,0.00091065,7.2997e-11,0.00091061,0.0018213,0.00091065,0.00091065,1.2814e-141,2.2066e-144,3.4707e-07,3.7144e-17,0.00090376,8.6484e-107,3.1768e-148,0.00091065,0.00091065,3.933e-141,0.00091065,0.00091065,2.9408e-98,1.1037e-132,0.00091065,1.6767e-144,1.8446e-132,0.00091065,0.00091065,4.2414e-142,6.8255e-89,4.2683e-49,0.00091065,3.798e-145,0.0009066,0.008777,2.6125e-13,0.00091065,0.0018213,0.00091065,0.00091065,6.8682e-80,0.00091065,0.00091065,7.2601e-29,3.4233e-55,6.4415e-51,0.00091065,0.00091065,0.00091065,0.093275,0.00091065,0.00091065,8.521e-52,0.0045463,0.00091065,0.00063818,2.5511e-152,0.00091065,0.00091065,4.6894e-144,0.00091065,5.8953e-151,0.00091065,4.3451e-116,1.3268e-82,0.00091065,9.1136e-29,0.00091065,0.00091065,1.6143e-69,1.232e-55,0.0018156,4.4547e-17,1.1357e-80,0.0044162,0.00091065,1.8316e-82,0.00091061,2.7801e-145,0.00091065,8.073e-49,2.9528e-153,7.0598e-146,0.0010236,7.9002e-13,1.4782e-69,3.964e-67,3.0157e-142,0.00091065,3.6432e-144,2.2691e-152,0.00091065,0.00091065,0.00091065,0.0027315,2.1959e-144,0.00091065,8.4373e-114,0.00091067,0.00091065,0.00091065,1.0248e-102,3.5269e-20,9.1575e-114,4.2204e-99,5.8377e-48,0.00091065,0.00091061,4.5667e-101,1.0892e-144,0.00091065,2.7317e-93,4.3688e-148,6.3526e-111,2.8709e-95,0.00091065,0.00091065,0.00091065,6.6057e-155,2.3959e-94,0.00091065,3.0623e-17,1.2613e-149,1.1805e-144,1.7427e-18,6.5246e-52,0.00091065,0.00091065,0.0036371,0.0018213,1.8564e-80,0.00091065,0.0011401,2.0991e-13,1.4731e-17,0.00091065,0.00091065,5.5623e-68,0.00091065,0.00091065,1.0026e-140,2.2479e-08,2.5437e-143,2.1687e-46,0.0010244,0.00091065,8.6164e-17,1.0193e-147,2.2141e-152,6.0506e-67,0.00091065,1.3298e-50,0.0018213,0.00091065,2.7543e-114,0.00091065,0.00091065,5.264e-130,0.00091064,0.00091065,4.3406e-93,1.1713e-117,0.00091065,7.6207e-99,4.1512e-112,3.3547e-142,4.2835e-143,0.00091065,0.00091065,2.1056e-14,1.054e-97,5.0585e-144,5.387e-29,1.1099e-80,0.00091065,0.00091065,3.2029e-96,0.010017,1.7478e-11,1.0137e-98,2.6399e-152,0.00091065,3.9955e-67,0.001812,4.2363e-67,0.00091065,0.00089788,1.2387e-53,7.379e-71,7.9807e-99,0.00091067,0.00040799,1.9965e-142,7.9743e-51,1.2178e-10,3.281e-49,0.0032494,5.8729e-17,3.5309e-153,5.8064e-150,1.5444e-94,4.8004e-79,0.00091065,0.00090575,1.648e-143,4.7259e-114,7.2408e-09,1.0822e-67,2.6489e-94,0.00091065,1.6917e-103,8.7814e-86,0.00091065,0.00091065,0.00091065,0.00091065,0.00091063,0.00091065,7.1113e-144,2.3912e-123,1.1489e-45,3.2312e-17,0.00091065,6.9501e-52,0.0018213,2.1957e-98,0.00091065,0.00091065,0.00091065,7.57e-109,0.00033679,3.179e-147,2.5097e-06,0.00091065,0.00091065,3.3281e-17,2.5935e-143,0.00091065,1.1308e-54,2.0529e-51,6.5901e-141,0.00091065,0.00091065,3.6439e-59,3.2492e-99,5.63e-145,5.5289e-13,0.00091065,0.002662,0.00091065,0.00089994,3.2312e-153,5.5878e-81,0.00091065,4.2755e-99,7.6503e-55,1.5362e-94,2.164e-50,0.00091065,0.0018208,0.00090575,0.00091065,0.0063745,3.4879e-152,0.00091065,0.00091065,0.00091065,5.6663e-143,0.00091065,0.00091065,0.00090324,8.7653e-51,0.00091065,2.2447e-17,7.2465e-59,0.00062806,5.5148e-06,4.5634e-99,1.3533e-140,9.6201e-68,2.075e-81,0.00091065,0.00091065,0.00091065,0.0011684,1.2576e-94,1.1202e-05,0.00091065,0.00091065,0.00091065,1.2443e-148,2.024e-110,2.1009e-13,9.9887e-99,0.00091065,4.1437e-141,2.5428e-88,0.0009066,0.00091065,3.8119e-11,0.0018213,1.0255e-141,0.0010251,0.00091065,0.00091059,2.4074e-152,3.5698e-142,9.0154e-55,1.6654e-56,2.2918e-142,0.00035093,0.00091065,8.416e-142,6.1523e-147,0.00091065,1.9753e-79,0.00091065,0.00091065,7.1085e-59,1.9028e-19,0.00091065,8.2217e-113,1.0656e-50,4.2205e-141,0.00091065,1.1437e-18,4.6928e-67,1.7079e-141,8.0828e-65,2.0889e-145,0.00091065,0.00090735,0.00091065,0.00091067,1.9811e-46,6.5037e-22,0.00091065,0.00091065,0.00091065,1.5096e-85,0.00091065,1.49e-147,0.00091065,0.00091065,0.00091065,0.00091065,0.00091067,0.0036203,0.0018213,2.2688e-55,1.9505e-28,0.00091065,0.00075256,3.2951e-11,0.00091065,2.7116e-70,0.00091065,0.00033647,0.0018213,7.3329e-94,0.00091065,2.555e-98,3.215e-154,0.00091065,4.9165e-67,0.00091065,0.00091065,0.00091065,0.0018212,2.8541e-67,0.00091065,2.2114e-37,2.6253e-24,0.00091065,1.6705e-98,1.9121e-17,1.4016e-111,1.4506e-149,1.7979e-114,0.0009105,1.6457e-58,1.0459e-46,4.6048e-142,4.0295e-108,0.00091065,0.0018213,0.00091065,1.2506e-140,0.00091067,5.7848e-13,0.0009066,3.8482e-153,1.2725e-101,0.00091065,2.6302e-17,1.5031e-50,0.00091065,3.1078e-67,9.2855e-59,5.5224e-153,2.4785e-12,0.00091065,0.00091065,0.00091065,5.6332e-21,4.1649e-152,0.00091065,0.00091065,0.00091065,2.2991e-55,8.4524e-142,6.6491e-51,7.0661e-09,0.00090735,0.00090735,0.00091065,2.452e-55,0.0009105,0.0036343,0.00091065,3.1363e-144,0.00091065,3.1582e-148,7.4319e-141,0.0018213,1.5934e-17,1.5935e-08,0.00091065,1.3079e-141,6.3881e-129,0.00091065,2.0549e-83,8.3517e-47,0.00091065,4.7303e-55,0.0069859,1.3525e-110,5.3378e-94,0.00091065,0.00091065,0.0091065,3.2775e-20,3.5379e-49,6.5876e-51,0.00091065,0.00050975,1.7639e-147,7.8601e-67,5.2853e-49,8.1393e-98,5.8591e-46,0.00091065,0.00091065,7.8414e-68,0.00091065,1.4848e-152,1.7554e-10,0.00091065,0.00091065,0.00091065,0.00090869,2.8777e-154,2.6904e-149,5.1076e-142,2.6846e-11,3.2056e-140,6.4238e-55,3.8062e-115,1.4496e-56,1.7139e-107,0.00091065,2.4083e-113,0.0031049,0.00091065,1.2971e-66,3.4619e-145,2.1721e-13,0.0009066,6.6502e-152,0.0018213,0.00091065,0.0014223,3.4207e-145,5.7176e-107,1.4028e-149,0.00091065,0.0027319,0.00091065,0.00091065,0.00091065,1.4357e-46,0.00091065,1.6016e-82,8.4242e-110,2.5247e-113,6.2931e-67,1.4868e-140,2.0174e-141,5.9913e-17,0.0018213,0.0017515,2.3876e-46,0.00091065,2.5351e-50,0.0047745,0.00091065,0.00091065,0.00091065,0.00091065,5.4517e-94,0.00091065,3.9837e-101,1.4581e-94,2.9007e-13,1.9654e-144,5.6364e-146,0.00091065,1.5139e-05,7.5312e-142,0.00091065,6.7078e-10,2.7668e-46,2.9984e-152,9.2532e-07,4.0762e-55,9.1121e-07,0.00091065,0.00091065,0.00091065,0.00091065,3.3872e-110,0.0018213,0.00091065,0.00091065,0.00091065,0.0017515,4.9399e-29,7.8959e-94,2.9245e-147,2.2905e-22,2.8554e-89,4.0944e-15,0.00091065,0.00091065,1.0362e-144,1.1048e-150,0.00091059,0.0009066,1.6472e-146,0.00090575,6.3323e-13,4.9961e-67,0.00091065,0.00091208,0.0018213,1.8818e-141,0.00091065,5.3322e-46,4.9526e-55,0.00091065,3.5162e-55,0.00091065,0.00091065,3.5962e-99,1.0575e-10,1.3333e-82,2.1234e-94,0.0081958,0.0010329,0.00091065,4.2103e-147,1.1277e-102,2.3951e-70,0.00091065,0.00091065,8.7831e-17,8.7238e-47,2.4323e-154,2.3917e-142,0.00091065,2.0322e-132,1.8371e-146,0.0021046,0.00091065,0.00091061,0.00091065,8.0243e-148,0.00091065,0.00091065,7.3809e-99,3.1065e-71,1.2126e-143,5.726e-112,0.00091065,0.0018213,0.067388,0.0070606,1.6643e-147,2.3435e-136,0.00091065,4.3835e-142,3.8766e-59,4.3336e-13,4.6459e-18,1.7495e-112,6.9062e-110,0.00090427,0.00091065,7.8475e-98,1.4615e-82,3.7528e-31,4.8163e-101,0.00075256,1.8442e-24,0.00097986,3.2853e-152,0.00091065,0.0017134,3.5758e-11,0.0018213,1.2042e-110,9.6051e-142,0.00091065,0.00091065,7.5989e-99,0.00091065,3.6127e-99,8.7618e-142,0.0018213,1.0397e-143,6.7872e-124,6.4942e-70,0.00091065,4.3836e-148,5.6687e-99,2.5295e-13,0.00091065,0.0023627,5.1889e-149,0.00091065,0.00033955,1.3416e-21,5.0384e-17,1.7751e-68,1.2754e-99,4.1058e-17,0.0018213,0.00091065,8.153e-95,0.00091065,3.9594e-99,8.9531e-09,0.00091065,3.8835e-144,2.7259e-93,0.00091065,1.6398e-82,0.00091065,0.00091065,7.966e-17,0.0018213,4.8102e-149,0.00091065,0.00090812,1.0559e-16,0.00091065,3.7234e-14,1.3838e-99,1.4612e-10,0.00091065,5.9254e-60,3.199e-135,0.00091065,1.5362e-69,1.2558e-147,2.8784e-08,3.9185e-146,1.1942e-98,0.00091061,0.00091065,0.00091065,4.1127e-58,5.4483e-143,0.00091065,8.5776e-113,0.00091065,0.00091065,3.7216e-117,0.00091065,0.00091065,0.00091065,3.2962e-145,1.0138e-99,3.2182e-149,7.8438e-142,3.9456e-10,6.3975e-30,3.7661e-95,5.285e-06,0.00091065,2.6134e-136,1.6836e-142,0.00091065,1.9794e-123,0.00091065,1.0634e-107,0.00091065,0.00091093,7.505e-153,3.8195e-150,0.0009066,2.3218e-82,0.00091065,0.00091065,0.00091065,0.0045432,0.00091065,5.5458e-55,4.2553e-147,5.6902e-51,0.0018213,4.3098e-66,0.00091065,0.00091065,7.8288e-70,4.4579e-91,0.00091065,0.00091065,1.3929e-146,5.6566e-107,0.00091065,1.6612e-30,5.3363e-20,0.00091065,0.00091065,1.9802e-98,1.6702e-139,0.0018213,1.1514e-141,2.7534e-151,0.00091065,1.8582e-50,9.8594e-147,7.8375e-67,2.9045e-23,1.3417e-144,2.2414e-10,1.0196e-94,2.1149e-99,2.9547e-143,1.2515e-21,0.0009066,0.0016245,7.1161e-106,5.0772e-24,0.00091065,1.4348e-143,4.0918e-88,1.7972e-94,1.1685e-144,1.0245e-79,0.00091065,0.0018213,0.004614,3.6155e-59,1.1435e-148,4.8922e-156,3.394e-06,0.00091065,0.0036426,9.076e-94,1.8174e-95,1.8266e-136,0.00091065,0.00091065,1.2832e-50,0.00091065,1.5824e-146,2.0765e-50,0.00091065,3.7517e-142,0.0023671,2.3655e-98,2.4404e-55,1.1749e-144,1.3542e-67,0.00091065,0.00091065,6.2188e-46,0.00091065,0.0054639,0.00091065,3.2592e-17,0.0054638,4.6511e-142,0.00091065,2.9298e-142,5.6648e-152,1.6488e-99,0.00091065,0.00091065,0.00091065,0.0036426,1.5148e-13,1.3347e-85,6.9714e-99,0.00091065,0.00091065,1.0189e-113,0.00091065,6.9915e-94,3.5772e-141,4.2467e-52,7.5524e-113,0.00061061,0.00091065,0.00091065,0.00091065,0.14935,0.00091065,0.0025417,1.1624e-94,1.7479e-06,0.00091065,0.00091065,1.2714e-98,0.00091065,0.0057576,7.0577e-131,0.0018213,1.9619e-111,8.3956e-17,5.6371e-56,0.00090951,0.00091065,8.7384e-153,1.1999e-153,0.00091065,6.3343e-55,0.00091065,0.00091065,0.0018213,0.00091065,0.00091065,1.6908e-151,5.9172e-145,1.3606e-113,1.3711e-49,0.00091065,4.2512e-142,2.8119e-153,0.00091065,0.0054584,0.00091065,2.4995e-132,0.00091065,4.7545e-22,7.8013e-17,0.00091065,0.00091065,1.6402e-141,6.363e-145,2.6735e-145,0.002732,2.1144e-151,4.2509e-13,0.00091065,3.5387e-12,1.43e-110,0.00091065,0.00091065,5.5865e-124,0.00091065,2.464e-142,2.2128e-99,0.0017515,8.7906e-18,0.0042292,0.00091065,0.00091065,6.0926e-145,1.5234e-151,0.0058387,2.36e-79,1.728e-16,1.7951e-141,1.253e-69,7.178e-67,0.00091065,7.6159e-155,0.00091065,3.5566e-55,1.0056e-49,0.00091065,1.2889e-141,2.475e-83,2.3528e-152,0.00091065,2.6197e-99,1.563e-50,9.4941e-71,3.4114e-95,0.00091065,2.7781e-107,6.0495e-103,1.5066e-66,1.9332e-45,7.5609e-154,0.00091208,8.9798e-83,1.4741e-102,0.00091065,1.3099e-144,2.4677e-51,9.047e-68,6.3445e-99,0.00075256,0.00091065,0.00091065,3.0305e-55,3.2282e-11,8.3697e-153,3.3251e-13,2.2959e-148,0.0017515,6.9843e-55,4.3888e-124,0.0010329,0.00091065,0.00091065,2.3425e-07,1.7249e-51,4.1013e-18,8.6416e-81,0.0027319,0.00081088,9.217e-49,0.00091065,2.7081e-21,0.0009066,1.1516e-66,9.7432e-80,0.00091065,0.00091065,2.5329e-58,0.00091065,5.607e-154,0.00091065,1.0031e-145,1.3086e-49,1.3464e-143,1.3488e-94,0.00091065,4.3312e-99,1.0352e-66,0.010017,7.1977e-142,4.767e-17,0.00091065,0.0018213,0.00091065,0.00091065,0.00091065,3.5149e-133,1.6234e-52,1.9617e-16,0.00091065,0.00091065,6.1955e-125,3.9978e-24,0.00091065,0.00091065,0.00091065,8.217e-107,2.5803e-152,0.0024092,2.9286e-99,0.00091065,2.7294e-136,1.0822e-16,1.0154e-124,2.625e-22,0.00091065,7.1003e-141,0.00091065,0.00093914,6.8535e-99,5.6877e-19,1.5677e-98,7.9513e-50,1.9931e-54,8.7309e-114,0.00091065,0.00090445,0.00091065,2.157e-94,6.53e-107,1.9265e-151,7.5742e-95,3.2405e-72,4.4863e-23,0.0063695,1.0836e-49,0.0018213,0.00091065,2.9177e-46,1.3385e-151,1.8633e-101,3.674e-54,5.9196e-68,0.00091065,0.00091065,0.0011401,2.1229e-70,1.9596e-148,0.00091065,2.2904e-49,9.7012e-152,0.00091065,0.00091065,4.1753e-148,0.00091065,6.4171e-145,1.9316e-153,9.0043e-152,0.0027319,0.00091065,2.1512e-55,9.9799e-17,0.00091065,7.8861e-18,0.00091065,0.0010836,0.00091065,5.5001e-152,5.1438e-152,7.4814e-140,1.4469e-152,7.4565e-44,3.4116e-67,0.00091065,0.00091065,5.1411e-99,3.1033e-10,4.7466e-89,4.3468e-17,4.6244e-152,6.9434e-98,5.1532e-91,5.8295e-113,0.00091065,2.3984e-50,0.00091061,9.3629e-17,2.9089e-40,0.0010216,0.00091065,2.2112e-66,0.00091065,9.3273e-147,1.7423e-94,2.653e-46,0.00091065,1.6899e-141,7.9953e-95,0.00091065,0.00091065,0.00091065,1.9273e-68,1.9742e-151,6.8159e-21,2.1057e-141,1.4877e-145,0.0091065,0.0020375,0.00091065,0.00091065,8.776e-22,2.1468e-98,0.00091065,8.1365e-52,0.0054637,0.002662,2.347e-141,1.0116e-17,3.6202e-11,4.5548e-46,1.5022e-11,5.2747e-95,0.00091065,0.00091065,4.3158e-06,2.6761e-67,1.0726e-19,0.00091073,0.00091065,1.0227e-141,3.148e-50,3.4415e-50,1.0913e-150,2.3366e-12,1.237e-93,0.00091065,1.3246e-51,9.0711e-68,0.00091065,4.1944e-99,7.1593e-59
