"d23d23d23d23d23d23d23d24d24d24","d24d24d24d24d24d23d23d23d23d23","d23d23d23d23d24d23d24d24d24d24","d20d20d20d20d20d20d21d21d21d21","d22d22d22d22d22d22d22d22d23d23","d23d22d22d22d22d22d22d22d22d22","d20d20d21d21d21d21d21d21d21d21","d24d24d24d24d24d24d24d23d23d23","d21d21d20d20d20d20d20d20d20d20","d23d23d24d24d24d24d24d24d24d24","d21d21d21d21d21d20d20d20d20d20","d23d23d23d23d23d23d24d24d24d24","d20d20d20d20d20d20d20d20d21d21","d23d23d23d24d24d24d24d24d24d24","d23d23d23d22d22d22d23d23d23d23","d20d20d20d20d20d20d20d21d21d21","d24d24d24d24d24d24d23d23d23d23","d24d24d23d23d23d23d23d23d23d23","d23d23d23d23d23d24d24d24d24d24","d20d20d20d21d21d21d21d21d21d21","d23d24d24d24d24d24d24d24d24d24","d24d24d24d23d23d23d23d23d23d23","d23d24d23d24d24d24d24d24d24d24","d24d23d23d23d23d23d23d23d23d23","d21d21d21d20d20d20d20d20d20d20","d21d21d21d21d21d21d20d20d20d20","d23d23d23d23d23d23d23d23d24d24","d21d21d21d21d21d21d21d20d20d20","d22d22d22d22d22d22d22d23d23d23","d22d22d22d23d23d23d23d23d23d22","d24d24d24d24d24d24d24d24d24d24","d22d22d22d23d23d23d23d23d23d23","d22d22d22d22d23d23d23d23d23d23","d22d22d23d23d23d23d23d23d22d22","d23d23d23d23d23d24d23d24d24d24","d23d23d23d23d23d22d22d22d22d22","d24d24d24d24d23d23d23d23d23d23","d23d23d23d23d23d22d22d22d23d23","d23d23d23d23d23d23d23d23d23d22","d23d23d23d23d23d23d23d23d24d23","d22d23d23d23d23d23d23d22d22d22","d21d20d20d20d20d20d20d20d20d20","d23d23d22d22d22d23d23d23d23d23","d23d23d23d23d22d22d22d23d23d23","d23d22d22d22d23d23d23d23d23d23","d23d23d23d23d23d23d22d22d22d23","d24d24d24d24d24d24d24d24d24d23","d20d21d21d21d21d21d21d21d21d20","d20d21d21d21d21d21d21d21d21d21","d23d23d23d23d23d23d22d22d22d22","d23d23d23d23d23d23d23d23d22d22","d20d20d20d20d21d21d21d21d21d21","d22d23d23d23d23d23d23d23d23d23","d23d23d23d24d23d24d24d24d24d24","d23d23d23d23d23d23d23d24d23d24","d21d21d21d21d21d21d21d21d21d20","d23d23d23d23d22d22d22d22d22d22","d23d23d23d23d23d23d23d22d22d22","d22d22d22d22d22d22d23d23d23d23","d24d23d24d24d24d24d24d24d24d24","d23d23d22d22d22d22d22d22d22d22","d21d21d21d21d20d20d20d20d20d20","d20d20d20d20d20d20d20d20d20d21","d20d20d20d20d20d20d20d20d20d20","d21d21d21d21d21d21d21d21d21d21","d20d20d20d20d20d21d21d21d21d21","d24d24d24d24d24d24d24d24d23d23","d22d22d22d22d22d22d22d22d22d22","d22d22d23d23d23d23d23d23d23d23","d23d23d24d23d24d24d24d24d24d24","d23d23d23d23d24d24d24d24d24d24","d22d22d22d22d22d22d22d22d22d23","d23d23d23d23d23d23d24d23d24d24","d21d21d21d21d21d21d21d21d20d20","d23d23d23d22d22d22d22d22d22d22","d23d23d23d23d23d23d23d23d23d24","d23d23d23d23d23d23d23d23d23d23","d22d22d22d22d22d23d23d23d23d23"
"0.00067443","0.0026977","0.00067443","9.4593e-07","2.1162e-09","5.1194e-10","9.3667e-07","0.0026977","3.5876e-11","0.00067443","2.4015e-10","0.00067443","9.5843e-13","0.00067443","0.00067443","2.7213e-06","0.0026977","0.0026977","0.00067443","9.4692e-07","0.0013489","0.0026977","0.00067443","0.0026977","6.2158e-09","7.774e-10","0.0013489","9.9003e-10","2.147e-09","4.3068e-83","7.8403e-08","0.00093407","2.0971e-09","6.3821e-83","0.00067443","2.3383e-09","0.0026977","0.00067443","0.0018494","0.00067443","1.9791e-83","2.4686e-09","0.00067443","0.00067443","0.00067443","0.00067443","0.0020233","8.5666e-68","2.5425e-06","2.7561e-09","0.0018494","9.2563e-07","0.00093408","0.00067443","0.00067443","1.3777e-08","9.9891e-10","0.0018494","3.3452e-09","0.00067443","1.3768e-09","1.6127e-09","8.1709e-12","2.0724e-21","0.20593","9.3377e-07","0.0020233","1.1076e-18","0.00093408","0.00067443","0.00067443","1.1862e-08","0.00067443","3.3212e-10","1.2269e-09","0.0020233","0.7439","1.2989e-09"
"9.8475e-126","4.6767e-119","3.9699e-124","1.5327e-127","0.008593","0.0098205","8.0913e-128","1.1231e-118","8.3266e-130","4.8859e-125","2.5078e-130","5.1839e-126","1.2707e-129","9.1569e-127","9.6605e-32","5.5549e-127","6.0354e-119","3.66e-119","6.5738e-126","4.8473e-128","2.8693e-124","5.3755e-120","3.0381e-124","3.2505e-119","2.3749e-129","2.2549e-130","3.659e-119","1.967e-130","0.008593","0.0012276","8.9992e-124","0.0068928","0.008593","0.0012276","3.7739e-124","0.0098205","2.8415e-119","6.9926e-31","0.0076819","1.5215e-124","0.0012276","1.8602e-129","1.6822e-30","1.6186e-29","5.2976e-31","3.6214e-30","2.9117e-123","1.5021e-132","3.3677e-128","0.0098205","0.0076819","9.2657e-128","0.0068928","5.1642e-125","5.0207e-124","8.0492e-129","0.011048","0.0076819","0.008593","2.0203e-124","0.011048","3.0101e-130","7.0445e-130","5.2142e-130","9.5998e-127","1.0122e-127","1.1004e-123","0.83843","0.0068928","1.538e-123","9.4763e-126","0.008593","4.6907e-124","3.6874e-130","0.011048","2.2606e-119","5.8931e-07","0.008593"
"2.512e-09","5.4274e-15","5.1908e-23","0.0066872","1.1544e-95","2.3311e-95","0.0066872","2.8861e-15","0.0044588","6.5619e-09","0.0037157","1.1037e-09","0.0059451","1.2332e-09","1.0821e-97","0.0074284","4.6204e-15","1.3949e-15","5.2314e-10","0.0066872","1.0408e-12","3.4728e-15","1.7442e-23","9.3942e-16","0.0037157","0.0037157","2.0431e-13","0.0037157","1.8215e-95","2.184e-99","0.25044","2.1777e-93","4.5573e-95","4.3407e-99","3.1811e-24","1.7449e-95","3.7266e-16","3.2544e-98","1.2866e-92","1.564e-23","8.8911e-99","0.0037157","4.2882e-99","4.8436e-97","4.0535e-98","3.3868e-98","5.763e-15","0.00074314","0.0059423","3.6201e-96","2.468e-92","0.0066872","2.8107e-93","3.5845e-23","2.6907e-23","0.0037157","2.7603e-95","2.2372e-92","5.0167e-95","4.3182e-23","1.2163e-95","0.0037157","0.0052019","0.63612","0.019815","0.0066872","6.4391e-14","5.8931e-94","2.496e-94","6.7435e-23","3.8813e-09","8.0502e-94","2.0892e-23","0.0044588","6.1821e-96","2.009e-14","3.4453e-25","1.8168e-95"
