"d23d23d23d23d23d23d23d24d24d24","d24d24d24d24d24d23d23d23d23d23","d20d20d20d20d20d20d21d21d21d21","d22d22d22d22d22d22d22d22d23d23","d23d22d22d22d22d22d22d22d22d22","d20d20d21d21d21d21d21d21d21d21","d21d21d20d20d20d20d20d20d20d20","d24d24d24d24d24d24d24d23d23d23","d23d23d24d24d24d24d24d24d24d24","d21d21d21d21d21d20d20d20d20d20","d23d23d23d22d22d22d22d22d22d23","d23d23d23d23d23d23d24d24d24d24","d20d20d20d20d20d20d20d20d21d21","d23d23d23d24d24d24d24d24d24d24","d20d20d20d20d20d20d20d21d21d21","d24d24d24d24d24d24d23d23d23d23","d24d24d23d23d23d23d23d23d23d23","d23d22d22d22d22d22d22d23d23d23","d23d23d23d23d23d24d24d24d24d23","d23d23d23d23d23d24d24d24d24d24","d23d23d23d24d24d24d24d23d23d23","d20d20d20d21d21d21d21d21d21d21","d23d24d24d24d24d24d24d24d24d24","d24d24d24d23d23d23d23d23d23d23","d24d23d23d23d23d23d23d23d23d23","d21d21d21d20d20d20d20d20d20d20","d21d21d21d21d21d21d20d20d20d20","d21d21d21d21d21d21d21d20d20d20","d23d23d23d23d23d23d23d23d24d24","d22d22d22d22d22d22d22d23d23d23","d24d24d24d24d24d24d24d24d24d24","d22d22d22d23d23d23d23d23d23d23","d23d22d22d22d22d22d22d22d22d23","d22d22d22d22d23d23d23d23d23d23","d23d23d24d24d24d24d23d23d23d23","d23d24d24d24d24d23d23d23d23d23","d23d23d23d23d23d22d22d22d22d22","d24d24d24d24d23d23d23d23d23d23","d23d23d22d22d22d22d22d22d23d23","d23d23d23d23d23d23d23d23d23d22","d21d20d20d20d20d20d20d20d20d20","d24d24d24d24d24d24d24d24d24d23","d23d23d23d23d23d23d22d22d22d22","d20d21d21d21d21d21d21d21d21d21","d23d23d23d23d23d23d23d23d22d22","d20d20d20d20d21d21d21d21d21d21","d22d23d23d23d23d23d23d23d23d23","d21d21d21d21d21d21d21d21d21d20","d22d22d22d22d22d22d23d23d23d23","d23d23d23d23d22d22d22d22d22d22","d23d23d23d23d23d23d23d22d22d22","d23d23d22d22d22d22d22d22d22d22","d21d21d21d21d20d20d20d20d20d20","d20d20d20d20d20d20d20d20d20d21","d20d20d20d20d20d20d20d20d20d20","d21d21d21d21d21d21d21d21d21d21","d23d23d23d23d24d24d24d24d23d23","d24d24d24d24d24d24d24d24d23d23","d20d20d20d20d20d21d21d21d21d21","d22d22d22d22d22d22d22d22d22d22","d23d23d23d23d24d24d24d24d24d24","d22d22d23d23d23d23d23d23d23d23","d22d22d22d22d22d22d22d22d22d23","d21d21d21d21d21d21d21d21d20d20","d23d23d23d23d23d23d23d23d23d24","d23d23d23d22d22d22d22d22d22d22","d22d22d22d22d22d23d23d23d23d23","d23d23d23d23d23d23d23d23d23d23"
"1.5269e-154","1.2108e-153","0.017351","9.1437e-145","1.4838e-145","0.017351","0.010845","1.9946e-152","9.4013e-157","0.010845","4.9208e-154","1.5057e-154","0.015182","1.4551e-156","0.017351","6.6944e-153","8.8785e-153","7.5502e-153","1.8551e-154","6.5686e-156","5.7572e-154","0.017351","1.0608e-156","5.9021e-153","2.8247e-152","0.010845","0.010845","0.010845","8.3481e-156","2.7467e-145","1.5064e-153","1.1488e-148","1.3464e-147","1.402e-146","1.2981e-153","3.413e-153","3.8966e-146","8.3738e-152","3.0182e-155","6.9774e-146","0.010845","8.6121e-153","9.8147e-146","0.017351","2.3203e-146","0.017351","2.4473e-149","0.013014","4.8669e-145","5.0296e-146","9.5761e-146","5.7263e-145","0.010845","0.015182","0.27775","0.46849","1.6975e-154","7.9629e-153","0.017351","2.2162e-147","1.0513e-156","1.8615e-149","1.2063e-145","0.013014","2.0904e-153","2.2947e-145","1.1391e-144","3.8257e-149"
"6.1135e-86","1.8678e-86","1.8596e-12","0.0015718","0.0002136","2.8007e-23","3.732e-23","4.6464e-85","2.7593e-87","3.5927e-23","3.1173e-83","1.7972e-86","2.5043e-11","1.8593e-87","2.5953e-12","1.5662e-85","7.4281e-86","1.8628e-82","1.0547e-86","6.7664e-88","6.2778e-87","8.7061e-23","2.9084e-87","9.832e-86","3.9035e-85","1.5503e-23","4.0949e-23","3.0337e-23","1.1428e-85","0.0015718","1.8226e-84","4.5022e-12","5.9554e-51","0.00069014","2.4571e-86","3.2466e-86","1.0432e-05","4.4058e-85","1.3473e-83","8.3975e-06","1.1509e-21","1.1665e-85","1.0497e-05","5.1364e-23","9.2117e-06","6.8531e-23","2.1047e-12","1.17e-22","0.0014662","9.3613e-06","7.9616e-06","2.9403e-05","3.1984e-23","2.0028e-11","0.49557","4.5878e-28","6.3457e-87","6.1832e-86","8.7587e-13","0.49619","8.5699e-88","8.4085e-13","0.0018538","3.1483e-22","2.7134e-85","4.8846e-05","0.00074217","1.8061e-18"
"0.0013691","0.0027382","1.8774e-105","0.0022554","0.0024865","5.0397e-107","4.6968e-107","0.0027382","0.00068455","2.5822e-107","0.00068455","0.0013691","1.271e-105","0.00068455","2.9898e-105","0.0027382","0.0041073","0.00068455","0.00068455","0.00068455","0.00068455","1.2731e-106","0.00068455","0.0041073","0.0041073","1.0006e-107","4.9852e-108","1.1446e-107","0.0013691","0.0022554","0.20126","0.0027382","0.00068455","0.0026096","0.00068455","0.00068455","0.004095","0.0034228","0.00068455","0.0040974","6.8903e-107","0.0027382","0.0040949","8.2162e-107","0.0040965","9.423e-107","0.0027382","4.9895e-107","0.0030644","0.0040963","0.0040979","0.0033881","1.7149e-107","1.5659e-105","5.9655e-100","1.9059e-105","0.00068455","0.0027382","3.2678e-105","1.6133e-12","0.00068455","0.0027382","0.0012386","2.1721e-107","0.0013691","0.0033652","0.0032329","0.69756"
