-0.15144,-0.11314,-0.091912,-0.39013,-0.070171,0.88001,-0.1258,-0.091912
0.97731,-0.044052,0.012607,0.069508,-0.025159,0.19244,-0.010642,0.012607
-0.14599,-0.28097,0.20714,0.82569,-0.14563,0.33027,-0.043287,0.20714
0.0071488,-0.0069684,0.93655,-0.28868,-0.086631,-0.017832,0.0023271,0.1778
-0.005729,-0.11888,0.10742,0.060171,0.97999,0.099552,-0.012523,0.015071
-0.018506,0.93704,0.071479,0.20573,0.069092,0.24039,0.094698,0.051523
-0.01349,-0.11868,-0.010196,-0.031071,-0.0095995,0.10703,0.98644,-0.0077019
0.0038325,0.0022943,-0.23369,-0.17593,0.022,0.00016296,3.223e-05,0.956
