-0.18644,-0.15118,0.71941,-0.14234,-0.59502,-0.22477
0.70952,-0.032685,0.55451,0.20821,0.35584,0.13442
-0.064329,0.9842,0.16115,0.0075499,-0.032262,-0.012187
-0.23047,-0.029367,0.015715,0.96463,-0.11559,-0.043662
-0.59502,-0.075817,0.3608,-0.071385,0.70159,-0.11272
-0.22477,-0.02864,0.13629,-0.026966,-0.11272,0.95742
