0.068726,0.75881,1.3417e-09,0.034494,0.034494,2.2973e-06,0.034484,2.1355e-43,4.7227e-44,0.034494,4.7828e-10,2.3678e-06,0.034494
0.00029572,5.7528e-05,0.078139,1.2375e-41,3.1542e-42,0.039091,2.2758e-05,3.1244e-05,3.8408e-05,2.7931e-42,0.84323,0.039091,7.6272e-43
8.3631e-62,1.4395e-60,0.00022513,4.204e-59,2.8628e-61,4.1442e-84,0.5525,0.18404,0.184,2.3128e-59,0.079238,5.983e-84,9.226e-60
